"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2089,27462169,7372682,3619435,0,2047781,6945593,7476678,0,920695,575700,259,0,0,0,344736,0,6042,4756
2090,14365863,2304591,908286,0,13771,4010675,7128540,0,507229,178821,219800,0,0,0,108608,0,2890,1610
2091,8092405,1060645,530089,0,150648,2228627,4122396,0,225750,122039,30721,0,0,0,72990,0,1625,759
2092,26918704,7364136,3422440,0,1471592,7100968,7559568,0,967256,492175,178830,0,0,0,296251,0,5749,4463
2093,15661095,3535103,1270001,0,331798,4598455,5925738,0,559229,292803,90820,0,0,0,175606,0,4434,3146
2094,18000196,3386231,1345764,0,890079,5094854,7283268,0,480915,250670,79692,0,0,0,150553,0,3657,2373
2095,17072022,3631127,1277221,0,3230440,4238705,4694529,0,397669,219264,47292,0,0,0,131113,0,6106,4820
2096,6982468,728449,596026,0,226516,2005357,3426120,0,76747,47884,447,0,0,0,28416,0,1331,551
2097,18282331,3161783,1572635,0,1122987,5064294,7360632,0,478308,296555,4382,0,0,0,177371,0,3734,2435
2098,18138070,3844713,1348545,0,501447,5143519,7299846,0,583451,364658,671,0,0,0,218122,0,3824,2482
2099,169209,57615,110566,0,1028,0,0,0,0,0,0,0,0,0,0,0,273,218
