"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2084,18067428,3559936,2261807,0,187621,4807952,7250112,0,601723,263873,178810,0,0,0,159040,0,3710,2429
2085,37451,19645,8536,0,9270,0,0,0,3477,1378,1549,0,0,0,550,0,10,4
2086,9770370,1323742,934800,0,890,2378504,5132434,0,234559,104843,67175,0,0,0,62541,0,2338,1185
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,1112948,277048,178871,0,75594,538631,42804,0,46780,19253,16133,0,0,0,11394,0,360,144
2089,2652847,563455,204947,0,6160,1391997,486288,0,64128,40250,0,0,0,0,23878,0,546,209
2090,5188735,580515,389507,0,80142,1350251,2788320,0,130654,58942,36882,0,0,0,34830,0,1794,806
2091,162274,94815,49306,0,18153,0,0,0,34408,18320,5235,0,0,0,10853,0,60,23
2092,5083570,594428,496426,0,0,1540756,2451960,0,191529,45531,118080,0,0,0,27918,0,1303,544
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,3744,2268,813,0,663,0,0,0,163,109,3,0,0,0,51,0,1,0
2095,2960599,577470,433637,0,98952,792028,1058512,0,132972,62928,32817,0,0,0,37227,0,4716,3399
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,2299,1814,382,0,103,0,0,0,685,120,502,0,0,0,63,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
