"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,49,7529,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,3,7575,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,7568,7568,7578,6356,19031544,16741756,2289788,634786,684924,970078,4124,173,3951,4168,209,3959,0,2051,16741756,3064448,1076681,0,987950,4578079,7034598,0,684924,271972,248578,0,0,0,164374,0,3444,2188
2052,7568,7568,7578,6649,7479308,6810152,669156,147131,178655,343370,5801,105,5696,5828,125,5703,2297944,2052,6810152,802508,355997,0,170172,1856245,3625230,0,178655,89575,35498,0,0,0,53582,0,1767,821
2053,7568,7568,7578,6343,21739284,18039012,3700272,1492238,794581,1413453,3634,162,3472,3682,204,3478,0,2053,18039012,4273977,1516368,0,236214,4729185,7283268,0,794581,429623,106999,0,0,0,257959,0,3934,2661
2054,7568,7568,7578,6556,6712564,6279801,432763,15991,102331,314441,5614,110,5504,5634,124,5510,4107900,2054,6279801,733928,451566,0,135760,1565333,3393214,0,102331,46286,28615,0,0,0,27430,0,1954,922
2055,7568,7568,7578,6470,11980368,10781610,1198758,220880,344854,633024,5400,115,5285,5438,148,5290,0,2055,10781610,1410106,683614,0,0,2565082,6122808,0,344854,154875,96821,0,0,0,93158,0,2168,1032
2056,7568,7568,7578,6338,21170106,18572795,2597311,898764,580024,1118523,3737,171,3566,3783,208,3575,0,2056,18572795,3413129,1849850,0,1168863,4923997,7216956,0,580024,292441,111926,0,0,0,175657,0,3831,2555
2057,7568,7568,7578,6886,6603570,6141427,462143,34763,127291,300089,6373,82,6291,6396,98,6298,0,2057,6141427,672739,303538,0,152245,2172541,2840364,0,127291,56342,37157,0,0,0,33792,0,1195,490
2058,7568,7568,7578,7563,116451,75239,41212,4995,16236,19981,7545,40,7505,7553,47,7506,10647,2058,75239,42774,26277,0,6188,0,0,0,16236,5130,8145,0,0,0,2961,0,23,10
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,31,7547,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,7568,7568,7578,6451,7120170,6535939,584231,168817,184173,231241,5246,110,5136,5300,156,5144,5737998,2061,6535939,672003,626408,0,189946,1506442,3541140,0,184173,79641,57037,0,0,0,47495,0,2322,1151
2062,7568,7568,7578,6537,11184624,10153943,1030681,139631,247367,643683,5544,105,5439,5563,118,5445,0,2062,10153943,1342413,565789,0,187502,2482505,5575734,0,247367,127807,43059,0,0,0,76501,0,2024,974
2063,7568,7568,7578,7271,2939832,2456326,483506,39810,130206,313490,7036,80,6956,7041,78,6963,0,2063,2456326,597594,231369,0,22531,1229064,375768,0,130206,60917,32871,0,0,0,36418,0,532,230
2064,7568,7568,7578,6336,20119940,17159301,2960639,1249189,1095236,616214,3666,169,3497,3713,209,3504,1446655,2064,17159301,3241696,1623747,0,662348,4706443,6925067,0,1095236,347879,534875,0,0,0,212482,0,3902,2623
2065,7568,7568,7578,7577,11052,7742,3310,126,723,2461,7566,26,7540,7577,23,7554,0,2065,7742,4214,1908,0,1620,0,0,0,723,211,412,0,0,0,100,0,2,0
2066,7568,7568,7578,7509,416162,213624,202538,69273,64973,68292,7459,47,7412,7469,49,7420,186172,2066,213624,154692,55876,0,3056,0,0,0,64973,30735,15839,0,0,0,18399,0,109,40
