"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2035,105383,78079,21548,0,5756,0,0,0,22957,11058,5515,0,0,0,6384,0,34,15
2036,11226101,1601533,555694,0,459909,3087855,5521110,0,284629,121986,89333,0,0,0,73310,0,2942,1681
2037,18998392,5015411,1833441,0,553376,5505826,6090338,0,769413,422113,93893,0,0,0,253407,0,5345,4057
2038,18898075,4360228,1785686,0,303441,5237290,7211430,0,827869,428948,141124,0,0,0,257797,0,4090,2813
2039,15047768,2162305,1089481,0,787617,3957189,7051176,0,332699,204037,6773,0,0,0,121889,0,3012,1755
2040,29566625,9524607,3742887,0,1031013,7537244,7730874,0,1796329,672962,714597,0,0,0,408770,0,6575,5290
2041,4347364,452474,273728,0,75462,1398735,2146965,0,90801,52891,6761,0,0,0,31149,0,1357,575
2042,17087481,3180739,1382484,0,46724,5089272,7388262,0,756970,299362,276473,0,0,0,181135,0,3552,2264
2043,9479811,1312276,598072,0,125067,2388106,5056290,0,281663,114355,98462,0,0,0,68846,0,1891,905
2044,145525,91016,31071,0,23438,0,0,0,20457,9567,5287,0,0,0,5603,0,42,15
2045,8834,4716,2515,0,1603,0,0,0,649,166,404,0,0,0,79,0,4,1
2046,16914871,2448021,1746852,0,1131180,4097887,7490931,0,483859,256000,74352,0,0,0,153507,0,3472,2202
2047,6639357,679389,708064,0,304242,1522424,3425238,0,56594,29174,10200,0,0,0,17220,0,2590,1349
2048,20908863,4501006,2858921,0,250650,5838186,7460100,0,590012,230069,220773,0,0,0,139170,0,4217,2928
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,16741756,3064448,1076681,0,987950,4578079,7034598,0,684924,271972,248578,0,0,0,164374,0,3444,2188
2052,6810152,802508,355997,0,170172,1856245,3625230,0,178655,89575,35498,0,0,0,53582,0,1767,821
2053,18039012,4273977,1516368,0,236214,4729185,7283268,0,794581,429623,106999,0,0,0,257959,0,3934,2661
2054,6279801,733928,451566,0,135760,1565333,3393214,0,102331,46286,28615,0,0,0,27430,0,1954,922
2055,10781610,1410106,683614,0,0,2565082,6122808,0,344854,154875,96821,0,0,0,93158,0,2168,1032
2056,18572795,3413129,1849850,0,1168863,4923997,7216956,0,580024,292441,111926,0,0,0,175657,0,3831,2555
2057,6141427,672739,303538,0,152245,2172541,2840364,0,127291,56342,37157,0,0,0,33792,0,1195,490
2058,75239,42774,26277,0,6188,0,0,0,16236,5130,8145,0,0,0,2961,0,23,10
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,6535939,672003,626408,0,189946,1506442,3541140,0,184173,79641,57037,0,0,0,47495,0,2322,1151
2062,10153943,1342413,565789,0,187502,2482505,5575734,0,247367,127807,43059,0,0,0,76501,0,2024,974
2063,2456326,597594,231369,0,22531,1229064,375768,0,130206,60917,32871,0,0,0,36418,0,532,230
2064,17159301,3241696,1623747,0,662348,4706443,6925067,0,1095236,347879,534875,0,0,0,212482,0,3902,2623
2065,7742,4214,1908,0,1620,0,0,0,723,211,412,0,0,0,100,0,2,0
2066,213624,154692,55876,0,3056,0,0,0,64973,30735,15839,0,0,0,18399,0,109,40
2067,723172,287057,124548,0,10507,301060,0,0,84151,44279,13609,0,0,0,26263,0,262,102
2068,7326510,640125,678549,0,98997,2051691,3857148,0,178343,81010,48851,0,0,0,48482,0,1428,592
2069,5382922,665229,582545,0,49550,1249781,2835817,0,143373,44857,71842,0,0,0,26674,0,2021,989
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,675751,219084,138032,0,247,315625,2763,0,62373,27612,18440,0,0,0,16321,0,317,129
2072,21283,11979,5621,0,3683,0,0,0,4695,1112,3161,0,0,0,422,0,6,1
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,3280,1608,1122,0,550,0,0,0,240,78,122,0,0,0,40,0,2,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,49548,23721,20283,0,5544,0,0,0,9319,3687,3906,0,0,0,1726,0,59,22
2081,487877,248916,103616,0,24106,111239,0,0,91416,41616,24875,0,0,0,24925,0,193,73
2082,2769933,370584,317801,0,230252,1246678,604618,0,82065,37026,23201,0,0,0,21838,0,660,260
2083,3790778,447920,307850,0,0,1502078,1532930,0,103492,48098,26974,0,0,0,28420,0,971,372
2084,193964,122560,66700,0,4704,0,0,0,56866,27377,13196,0,0,0,16293,0,115,43
2085,375827,146130,116841,0,45228,67628,0,0,64221,25049,24174,0,0,0,14998,0,186,72
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,9869,7002,1386,0,1481,0,0,0,1184,488,506,0,0,0,190,0,3,1
2091,208760,106792,60834,0,0,41134,0,0,45318,20375,12850,0,0,0,12093,0,193,73
2092,1254,788,356,0,110,0,0,0,158,30,114,0,0,0,14,0,2,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,3364687,503530,445598,0,89180,1534235,792144,0,112924,40099,48825,0,0,0,24000,0,673,262
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
