"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,626627,305232,106930,0,79564,134901,0,0,76799,34515,21714,0,0,0,20570,0,189,71
2037,34200251,6695680,4007028,0,7685895,8533906,7277742,0,924500,518854,94419,0,0,0,311227,0,7082,5806
2038,33673517,10179929,6757620,0,2130147,7223085,7382736,0,975815,385167,357359,0,0,0,233289,0,6958,5678
2039,332231,172129,111928,0,48174,0,0,0,19316,6042,9654,0,0,0,3620,0,74,30
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,31345812,7463850,7180284,0,3329177,6354481,7018020,0,616970,246224,221709,0,0,0,149037,0,6257,5000
2042,2674,1730,530,0,414,0,0,0,195,68,95,0,0,0,32,0,2,0
2043,1392014,479400,182650,0,252370,477594,0,0,116098,63116,15480,0,0,0,37502,0,331,145
2044,22251252,4739898,3507863,0,1718021,5290193,6995277,0,815234,409638,159182,0,0,0,246414,0,4945,3670
2045,35946573,9784212,5587555,0,6535960,6899254,7139592,0,918469,497723,121985,0,0,0,298761,0,7369,6087
2046,24922025,5809767,3678093,0,2550582,5633471,7250112,0,1039084,568919,128596,0,0,0,341569,0,5412,4137
2047,32152318,9004203,5657197,0,3782401,6579977,7128540,0,1325057,760399,108355,0,0,0,456303,0,7119,5837
2048,24262211,6976283,3663239,0,3002404,5082399,5537886,0,834534,452416,110527,0,0,0,271591,0,7227,5946
2049,17518465,4291613,1902479,0,401747,4324582,6598044,0,820176,466774,73408,0,0,0,279994,0,3878,3314
2050,1114931,380276,331219,0,98057,305379,0,0,92735,32935,40204,0,0,0,19596,0,265,113
2051,45025,28316,10636,0,6073,0,0,0,9127,4556,2223,0,0,0,2348,0,14,5
2052,3153076,414952,293978,0,261388,1270288,912470,0,37066,22732,1245,0,0,0,13089,0,898,376
2053,26973681,7721626,5421376,0,2481660,5519638,5829381,0,1371377,770507,138362,0,0,0,462508,0,7384,6777
2054,21618252,5339860,4600488,0,1723668,4785713,5168523,0,907547,490392,122777,0,0,0,294378,0,6799,5467
2055,1945565,586635,464554,0,93891,750751,49734,0,147558,64410,44747,0,0,0,38401,0,442,329
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,14199249,3451034,1437348,0,465100,3927627,4918140,0,577439,264285,153952,0,0,0,159202,0,2995,2487
2058,13177026,2877251,1858617,0,1260092,2710532,4470534,0,520447,255615,111308,0,0,0,153524,0,2746,2288
2059,8988482,1878146,1200645,0,313408,2146623,3449660,0,324585,125891,123202,0,0,0,75492,0,4338,3018
2060,4915199,632282,472880,0,191621,1827992,1790424,0,101212,46358,27232,0,0,0,27622,0,961,386
2061,15600043,4426613,2948994,0,1150671,2862953,4210812,0,659503,263333,236820,0,0,0,159350,0,3399,2506
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,9806495,2698694,1342746,0,619464,2167077,2978514,0,516178,226760,152738,0,0,0,136680,0,2144,1408
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,9627090,1921530,1281529,0,246949,2281252,3895830,0,338211,133423,124369,0,0,0,80419,0,1963,1123
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,2422,1226,828,0,368,0,0,0,244,66,146,0,0,0,32,0,2,1
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,1132472,336011,250506,0,116848,429107,0,0,82467,40205,18493,0,0,0,23769,0,298,125
2071,82425,41869,26717,0,13839,0,0,0,8341,3606,2776,0,0,0,1959,0,33,22
2072,1941331,281159,304355,0,85568,873365,396884,0,50710,30884,1965,0,0,0,17861,0,823,352
2073,18175237,4256955,2248009,0,2278065,4262940,5129268,0,657778,394062,27792,0,0,0,235924,0,5994,4689
2074,81561,46647,30267,0,4647,0,0,0,12842,5273,4644,0,0,0,2925,0,101,38
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1279,915,236,0,128,0,0,0,273,48,204,0,0,0,21,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
