"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2052,18444107,3568455,1412075,0,910670,5164645,7388262,0,597977,369316,7748,0,0,0,220913,0,3866,2580
2053,14234909,2225386,1398927,0,17327,3669191,6924078,0,335713,160520,78816,0,0,0,96377,0,2843,1581
2054,3296,2209,629,0,458,0,0,0,209,138,0,0,0,0,71,0,1,0
2055,19392569,3883346,1955670,0,1874466,5203856,6475231,0,576993,297449,101049,0,0,0,178495,0,4789,3479
2056,20909638,5732021,2988377,0,611786,5526953,6050501,0,1033734,399166,392723,0,0,0,241845,0,5775,4489
2057,9534085,1237100,966724,0,39934,2316117,4974210,0,297953,80684,168050,0,0,0,49219,0,2545,1329
2058,1410758,384143,288399,0,97125,618987,22104,0,39248,19933,7392,0,0,0,11923,0,292,114
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,397381,246238,77205,0,73938,0,0,0,48668,26372,6610,0,0,0,15686,0,110,42
2064,49653,11962,5085,0,32606,0,0,0,382,73,274,0,0,0,35,0,13,5
2065,9935329,1239903,976221,0,77835,2383754,5257616,0,223871,98069,67008,0,0,0,58794,0,2468,1267
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,25760121,6251557,3184715,0,1626128,7138153,7559568,0,1299082,490902,510305,0,0,0,297875,0,5502,4215
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,253500,143273,96879,0,13348,0,0,0,42722,14151,20033,0,0,0,8538,0,102,38
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,1197841,303591,318446,0,79260,496544,0,0,85823,37773,25402,0,0,0,22648,0,295,112
2074,69104,44896,19430,0,4778,0,0,0,18734,7503,6747,0,0,0,4484,0,22,8
2075,11129,6499,3923,0,707,0,0,0,1782,467,1090,0,0,0,225,0,7,3
2076,2404506,277694,184832,0,120021,934009,887950,0,62081,25212,22204,0,0,0,14665,0,1023,433
2077,57440,37808,19632,0,0,0,0,0,13382,7259,1860,0,0,0,4263,0,69,26
2078,1025853,100070,105101,0,0,288530,532152,0,14759,6411,4901,0,0,0,3447,0,2429,1247
2079,1314436,204867,213030,0,94249,626409,175881,0,38512,16015,13003,0,0,0,9494,0,504,198
2080,1013682,415203,286845,0,0,311634,0,0,98911,31124,48924,0,0,0,18863,0,235,90
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,7535852,943719,690111,0,122338,1904124,3875560,0,211434,119912,19937,0,0,0,71585,0,2536,1361
2085,1527518,430262,405350,0,0,616324,75582,0,108225,31366,57971,0,0,0,18888,0,409,182
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,581735,310651,180306,0,8458,82320,0,0,152388,59091,57626,0,0,0,35671,0,177,68
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,3487525,430300,312199,0,65355,1553479,1126192,0,91009,36007,33328,0,0,0,21674,0,791,295
2092,811184,257642,182885,0,20168,350489,0,0,84187,42824,15996,0,0,0,25367,0,285,114
2093,800571,194284,207838,0,981,368328,29140,0,71045,31618,20446,0,0,0,18981,0,345,133
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,48482,6765,41717,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13
