"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2048,7568,7568,7578,6540,7285612,6666429,619183,63397,204144,351642,5318,134,5184,5343,155,5188,5170255,2048,6666429,940290,493218,0,201140,1731361,3300420,0,204144,68436,94342,0,0,0,41366,0,2250,1197
2049,7568,7568,7578,6958,6161490,5744137,417353,10017,125649,281687,6453,84,6369,6488,101,6387,0,2049,5744137,711478,387958,0,109466,1893807,2641428,0,125649,42069,58369,0,0,0,25211,0,1115,470
2050,7568,7568,7578,6592,10654128,9699143,954985,165860,226623,562502,5640,125,5515,5663,144,5519,0,2050,9699143,1243393,391099,0,364681,2395010,5304960,0,226623,123312,29554,0,0,0,73757,0,1928,929
2051,7568,7568,7578,6336,11224498,10360527,863971,58774,186644,618553,4639,151,4488,4689,193,4496,4982835,2051,10360527,1466594,1140217,0,15209,2713975,5024532,0,186644,92851,38491,0,0,0,55302,0,2929,1647
2052,7568,7568,7578,6314,22195376,19089626,3105750,1010808,755300,1339642,2547,191,2356,2590,229,2361,5567856,2052,19089626,4663328,2940186,0,328476,5023386,6134250,0,755300,312143,254575,0,0,0,188582,0,5021,3724
2053,7568,7568,7578,6588,11273040,10168227,1104813,278076,250883,575854,5528,132,5396,5554,151,5403,0,2053,10168227,1431912,644516,0,466224,2458765,5166810,0,250883,148288,14128,0,0,0,88467,0,2040,1034
2054,7568,7568,7578,6310,25231716,21021081,4210635,2210468,905373,1094794,3002,177,2825,3047,216,2831,0,2054,21021081,4459322,2253903,0,1053922,5788308,7465626,0,905373,533244,52349,0,0,0,319780,0,4566,3263
2055,7568,7568,7578,6324,15943487,13750593,2192894,1037586,500646,654662,3945,163,3782,3988,197,3791,4093494,2055,13750593,2106096,1670756,0,125905,3778199,6069637,0,500646,297021,25907,0,0,0,177718,0,3623,2336
2056,7568,7568,7578,6494,11974842,10817447,1157395,174379,325749,657267,5401,111,5290,5430,133,5297,0,2056,10817447,1423462,1041535,0,10409,2429221,5912820,0,325749,144830,93921,0,0,0,86998,0,2167,1064
2057,7568,7568,7578,7347,2238030,1702119,535911,163980,163870,208061,7163,58,7105,7160,49,7111,0,2057,1702119,502743,270415,0,39703,789790,99468,0,163870,79050,37521,0,0,0,47299,0,405,187
2058,7568,7568,7578,6317,36849604,28961143,7888461,4507637,1900816,1480008,597,193,404,633,229,404,1673096,2058,28961143,8939498,5419893,0,351650,6668531,7581571,0,1900816,807916,603995,0,0,0,488905,0,6971,5684
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,33,7545,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,7568,7568,7578,6649,10167840,9149428,1018412,150215,272606,595591,5728,118,5610,5749,132,5617,0,2060,9149428,1372829,544696,0,168247,2361030,4702626,0,272606,128543,66928,0,0,0,77135,0,1840,900
2061,7568,7568,7578,6322,22337280,17304286,5032994,2965582,990997,1076415,819,190,629,857,226,631,14993063,2061,17304286,5295109,2091693,0,179177,4712644,5025663,0,990997,542215,123312,0,0,0,325470,0,6749,5465
2062,7568,7568,7578,6562,9812649,8831740,980909,177801,263396,539712,5499,119,5380,5523,134,5389,1628185,2062,8831740,1206010,706705,0,141261,2120292,4657472,0,263396,125886,62117,0,0,0,75393,0,2069,1039
2063,7568,7568,7578,6439,13636134,12327588,1308546,232080,387489,688977,5100,130,4970,5151,173,4978,2034,2063,12327588,1730753,968783,0,107640,3093674,6426738,0,387489,164278,124492,0,0,0,98719,0,2468,1288
2064,7568,7568,7578,6343,17117699,14911447,2206252,739161,628128,838963,4441,159,4282,4488,200,4288,162103,2064,14911447,2276883,1217785,0,36192,4224417,7156170,0,628128,297699,151410,0,0,0,179019,0,3127,1855
2065,7568,7568,7578,7554,162652,102438,60214,4187,15742,40285,7531,46,7485,7540,47,7493,41810,2065,102438,69762,23698,0,8978,0,0,0,15742,7425,3977,0,0,0,4340,0,37,14
2066,7568,7568,7578,6552,11886026,10526256,1359770,355896,388515,615359,5417,119,5298,5440,137,5303,400,2066,10526256,1524469,720432,0,267368,2487987,5526000,0,388515,185305,91820,0,0,0,111390,0,2151,1112
2067,7568,7568,7578,6718,8388468,7768372,620096,73189,169821,377086,6050,110,5940,6066,118,5948,0,2067,7768372,840513,453301,0,101737,2278055,4094766,0,169821,77476,45953,0,0,0,46392,0,1518,652
2068,7568,7568,7578,6322,19646838,16816998,2829840,1121603,582451,1125786,2808,181,2627,2851,218,2633,6676746,2068,16816998,3723522,1924789,0,730720,4611873,5826094,0,582451,324634,63261,0,0,0,194556,0,4760,3471
2069,7568,7568,7578,6337,17832402,15674972,2157430,954511,574996,627923,4341,155,4186,4389,196,4193,0,2069,15674972,2225762,907921,0,741693,4626848,7172748,0,574996,298151,97853,0,0,0,178992,0,3227,1948
2070,7568,7568,7578,6384,15815412,14114956,1700456,227696,506404,966356,4706,146,4560,4757,191,4566,0,2070,14114956,2340799,1122970,0,17721,3786752,6846714,0,506404,192909,196675,0,0,0,116820,0,2862,1627
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,36,7542,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,7568,7568,7578,6340,10234064,9237242,996822,250184,255417,491221,4526,156,4370,4570,193,4377,6602709,2072,9237242,1242263,837205,0,273486,2363443,4520845,0,255417,129765,48047,0,0,0,77605,0,3042,1770
2073,7568,7568,7578,6341,6718338,5995662,722676,208626,211475,302575,4270,166,4104,4314,203,4111,11549819,2073,5995662,897379,352368,0,166762,1717203,2861950,0,211475,93376,62317,0,0,0,55782,0,3298,2027
2074,7568,7568,7578,7530,421152,255651,165501,18695,61003,85803,7491,44,7447,7502,49,7453,4350,2074,255651,172484,63258,0,19909,0,0,0,61003,21596,26411,0,0,0,12996,0,77,28
2075,7568,7568,7578,6356,6931512,6542231,389281,138914,88109,162258,4619,149,4470,4666,188,4478,9404796,2075,6542231,765440,350654,0,633707,1648456,3143974,0,88109,54821,1106,0,0,0,32182,0,2949,1690
2076,7568,7568,7578,6314,6951607,6149822,801785,413018,176643,212124,2749,174,2575,2792,213,2579,19724689,2076,6149822,941743,1010851,0,187649,1695562,2314017,0,176643,99766,17783,0,0,0,59094,0,4819,3522
2077,7568,7568,7578,7006,4882946,4422615,460331,56456,154584,249291,6570,66,6504,6597,85,6512,632002,2077,4422615,580707,463992,0,0,1719042,1658874,0,154584,58768,60420,0,0,0,35396,0,998,409
2078,7568,7568,7578,7413,1508598,1171470,337128,61672,117346,158110,7295,59,7236,7304,64,7240,0,2078,1171470,368414,280965,0,68528,453563,0,0,117346,45789,44228,0,0,0,27329,0,273,109
2079,7568,7568,7578,7578,4521,2260,2261,528,438,1295,7567,10,7557,7578,12,7566,1005,2079,2260,1854,406,0,0,0,0,0,438,138,228,0,0,0,72,0,1,0
2080,7568,7568,7578,6357,16881930,15415050,1466880,386556,480535,599789,4513,149,4364,4561,192,4369,0,2080,15415050,2086124,1497993,0,842648,3942635,7045650,0,480535,184366,184715,0,0,0,111454,0,3055,1796
2081,7568,7568,7578,7388,1265760,1070454,195306,6155,52632,136519,7268,60,7208,7270,55,7215,392040,2081,1070454,314600,217819,0,64100,473935,0,0,52632,22296,17033,0,0,0,13303,0,300,118
2082,7568,7568,7578,6330,18675101,16411168,2263933,941653,579536,742744,3288,170,3118,3329,205,3124,4992709,2082,16411168,3105737,1611379,0,1188348,4522300,5983404,0,579536,263408,157629,0,0,0,158499,0,4280,3001
2083,7568,7568,7578,7571,43659,25429,18230,2942,4141,11147,7557,36,7521,7567,40,7527,17127,2083,25429,17406,4773,0,3250,0,0,0,4141,2353,791,0,0,0,997,0,11,4
2084,7568,7568,7578,6322,29457898,25653519,3804379,1176679,939683,1688017,2236,191,2045,2276,227,2049,6734,2084,25653519,6392106,4900444,0,533674,6356143,7471152,0,939683,358483,363625,0,0,0,217575,0,5332,4046
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,51,7527,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,33,7545,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,7576,9444,4890,4554,2460,430,1664,7566,35,7531,7575,38,7537,1608,2087,4890,3178,1570,0,142,0,0,0,430,286,0,0,0,0,144,0,2,1
2088,7568,7568,7578,6305,16850061,15694209,1155852,76437,384109,695306,4461,158,4303,4510,201,4309,320022,2088,15694209,2326143,1711886,0,457867,4128797,7069516,0,384109,111121,205079,0,0,0,67909,0,3107,1795
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7568,7568,7578,6332,5562036,4936677,625359,230136,166583,228640,3963,163,3800,4007,202,3805,14420460,2090,4936677,706792,392505,0,181871,1399087,2256422,0,166583,81857,36120,0,0,0,48606,0,3605,2325
2091,7568,7568,7578,6427,9047432,8072154,975278,242625,270061,462592,5070,126,4944,5124,177,4947,4778824,2091,8072154,1066352,616235,0,1424,2046415,4341728,0,270061,131687,59543,0,0,0,78831,0,2498,1303
2092,7568,7568,7578,6698,8637138,7879951,757187,202677,250207,304303,6005,109,5896,6023,117,5906,0,2092,7879951,835450,388893,0,83125,2278781,4293702,0,250207,107320,78405,0,0,0,64482,0,1563,675
2093,7568,7568,7578,6436,3093834,2929314,164520,69612,36875,58033,5102,146,4956,5145,183,4962,10582820,2093,2929314,306172,163926,0,177344,771552,1510320,0,36875,23421,0,0,0,0,13454,0,2466,1291
2094,7568,7568,7578,6795,11585688,10229075,1356613,563447,401925,391241,4533,172,4361,4557,186,4371,5208156,2094,10229075,1442195,919171,0,296433,2639524,4931752,0,401925,188837,99596,0,0,0,113492,0,3035,2238
2095,7568,7568,7578,6332,15761694,14114975,1646719,229958,449046,967715,4235,159,4076,4276,194,4082,2667762,2095,14114975,2445151,1316802,0,25441,4028689,6298892,0,449046,180024,160430,0,0,0,108592,0,3333,2056
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,3,7575,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,6335,13482193,12349709,1132484,83030,266505,782949,4398,150,4248,4446,189,4257,4051330,2097,12349709,2094899,1188103,0,40527,3421205,5604975,0,266505,110218,89973,0,0,0,66314,0,3170,1889
2098,7568,7568,7578,7450,1132830,706576,426254,109583,117879,198792,7363,63,7300,7372,64,7308,0,2098,706576,381656,122562,0,8308,194050,0,0,117879,62810,17556,0,0,0,37513,0,205,78
2099,7568,3655,7578,3616,900738,118477,0,0,0,0,3492,159,3333,3507,168,3339,0,2099,118477,34335,83982,0,160,0,0,0,0,0,0,0,0,0,0,0,163,109
