"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2090,7568,7568,7578,7288,1751011,1538661,212350,59949,64824,87577,6319,102,6217,6340,118,6222,5171433,2090,1538661,244377,209225,0,104693,535014,445352,0,64824,29818,17824,0,0,0,17182,0,1249,948
2091,7568,7568,7578,7544,0,0,0,0,0,0,7515,50,7465,7522,54,7468,292878,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22
2092,7568,7568,7578,7578,678,504,174,0,20,154,7567,33,7534,7578,38,7540,4848,2092,504,280,165,0,59,0,0,0,20,5,13,0,0,0,2,0,1,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,37,7541,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,7568,7568,7578,7575,0,0,0,0,0,0,7563,49,7514,7574,56,7518,27630,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,46,7532,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,39,7539,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,7568,4909,7578,4877,185938,53427,0,0,0,0,4804,154,4650,4815,158,4657,12545938,2099,53427,8364,43529,0,1534,0,0,0,0,0,0,0,0,0,0,0,105,62
