"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2056,7568,7568,7578,7152,4210812,3916312,294500,11277,59236,223987,6806,77,6729,6839,108,6731,0
2057,7568,7568,7578,6312,23984080,21306600,2677480,1879664,527840,269976,997,190,807,1038,228,810,12355476
2058,7568,7568,7578,6333,18136332,16150669,1985663,270031,375733,1339899,4286,166,4120,4334,205,4129,0
2059,7568,7568,7578,6322,32896278,27397606,5498672,2016159,1143239,2339274,1615,193,1422,1655,229,1426,0
2060,7568,7568,7578,6336,16658940,14935929,1723011,390690,358464,973857,4521,153,4368,4566,192,4374,178908
2061,7568,7568,7578,6313,30254850,28027730,2227120,1221123,466307,539690,2093,197,1896,2134,235,1899,0
2062,7568,7568,7578,6320,27552636,23950208,3602428,1099940,802415,1700073,2582,188,2394,2622,224,2398,0
2063,7568,7568,7578,6448,14732316,13505511,1226805,204816,294634,727355,4902,144,4758,4951,184,4767,0
2064,7568,7568,7578,6322,30625092,25272370,5352722,2385740,1094373,1872609,2026,194,1832,2065,230,1835,0
2065,7568,7568,7578,6322,30189298,25466161,4723137,1634146,859830,2229161,2095,198,1897,2139,234,1905,54500
2066,7568,7568,7578,6322,16933114,14929492,2003622,1106804,352969,543849,1558,196,1362,1597,231,1366,16320140
2067,7568,7568,7578,6296,16692896,14817329,1875567,371018,500101,1004448,4547,171,4376,4597,213,4384,1150
2068,7568,7568,7578,6325,21789018,19714404,2074614,358589,380427,1335598,3625,164,3461,3668,200,3468,0
2069,7568,7568,7578,6405,14973051,13604636,1368415,128668,283794,955953,4729,132,4597,4786,181,4605,717727
2070,7568,7568,7578,6333,19158642,17027232,2131410,424621,621035,1085754,4101,169,3932,4146,207,3939,0
2071,7568,7568,7578,7551,232092,141419,90673,13613,24512,52548,7526,56,7470,7535,61,7474,0
2072,7568,7568,7578,6463,12389292,11300659,1088633,206454,266624,615555,5326,140,5186,5365,173,5192,0
2073,7568,7568,7578,6322,27690004,23559490,4130514,1709028,986608,1434878,2552,200,2352,2595,236,2359,28412
2074,7568,7568,7578,6344,805058,779360,25698,2686,6958,16054,4916,133,4783,4965,173,4792,13916918
2075,7568,7568,7578,6360,12219425,10893770,1325655,302573,288991,734091,4545,147,4398,4596,189,4407,4504139
2076,7568,7568,7578,6302,17241120,15280244,1960876,562273,421070,977533,4448,164,4284,4500,206,4294,0
2077,7568,7568,7578,6307,31360050,26942180,4417870,1570726,1037854,1809290,1893,200,1693,1936,239,1697,0
2078,7568,7568,7578,7524,475236,281487,193749,22122,59613,112014,7482,36,7446,7492,40,7452,0
2079,7568,7568,7578,7574,29261,17625,11636,2234,3428,5974,7562,10,7552,7571,13,7558,3895
2080,7568,7568,7578,6755,8377416,7855185,522231,103816,130655,287760,6052,106,5946,6070,118,5952,0
2081,7568,7568,7578,6321,26645902,23978404,2667498,1610504,603005,453989,2246,191,2055,2286,227,2059,2766211
2082,7568,7568,7578,6337,19059174,17225745,1833429,246053,534625,1052751,4119,163,3956,4166,203,3963,0
2083,7568,7568,7578,6889,6669882,6427527,242355,590,46910,194855,6361,98,6263,6383,115,6268,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,15,7563,0
2085,7568,7568,7578,7576,11052,6928,4124,973,639,2512,7566,65,7501,7575,69,7506,0
2086,7568,7568,7578,6582,10543608,9879411,664197,54018,180771,429408,5660,116,5544,5684,133,5551,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2088,7568,7568,7578,6311,12629865,11345208,1284657,448743,256943,578971,3644,171,3473,3692,212,3480,9089647
2089,7568,7568,7578,6280,18484470,16149438,2335032,954985,544032,836015,4223,161,4062,4273,204,4069,0
2090,7568,7568,7578,6337,16976339,15360103,1616236,719643,381173,515420,4247,157,4090,4295,195,4100,1379908
2091,7568,7568,7578,6660,9361044,8695685,665359,48379,143624,473356,5874,131,5743,5904,154,5750,0
2092,7568,7568,7578,6322,31476096,25511712,5964384,3522504,1315912,1125968,1872,197,1675,1911,233,1678,0
2093,7568,7568,7578,6359,15605424,13974914,1630510,528109,409614,692787,4744,143,4601,4791,184,4607,0
2094,7568,7568,7578,7002,5386150,4825435,560715,140141,166578,253996,6560,98,6462,6587,117,6470,184410
2095,7568,7568,7578,7226,3503484,3049517,453967,68983,133903,251081,6934,74,6860,6941,73,6868,0
2096,7568,7568,7578,7574,24165,16686,7479,118,1823,5538,7563,16,7547,7571,20,7551,3465
2097,7568,7568,7578,7567,95850,61798,34052,1591,12751,19710,7550,42,7508,7560,49,7511,3618
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,37,7541,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,23,7555,0
