"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2053,7568,7568,7578,6412,6025254,5696428,328826,19520,47729,261577,4522,152,4370,4572,199,4373,10847988
2054,7568,7568,7578,6444,14627322,13494203,1133119,141269,338655,653195,4921,135,4786,4973,180,4793,0
2055,7568,7568,7578,7374,593588,492399,101189,2510,37384,61295,7222,64,7158,7222,62,7160,1322201
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,44,7534,0
2057,7568,7568,7578,6569,11444346,10313090,1131256,75160,282378,773718,5497,122,5375,5521,141,5380,0
2058,7568,7568,7578,6812,7537197,6968229,568968,49619,110898,408451,6204,101,6103,6221,111,6110,267
2059,7568,7568,7578,6281,30307194,24506579,5800615,2621164,1360965,1818486,1947,183,1764,1997,227,1770,755154
2060,7568,7568,7578,6324,31846338,26469340,5376998,1981632,1844384,1550982,1805,196,1609,1847,234,1613,0
2061,7568,7568,7578,7501,450306,277868,172438,11418,41345,119675,7441,46,7395,7449,49,7400,251496
2062,7568,7568,7578,6478,10524636,9598425,926211,222046,277766,426399,5162,122,5040,5200,155,5045,2783075
2063,7568,7568,7578,7343,2188296,1874592,313704,10937,87318,215449,7172,67,7105,7174,64,7110,0
2064,7568,7568,7578,6932,6642252,5952903,689349,196686,177894,314769,6366,90,6276,6390,107,6283,0
2065,7568,7568,7578,6391,7895407,7081121,814286,246357,314737,253192,4923,149,4774,4969,187,4782,6750707
2066,7568,7568,7578,7569,82890,59325,23565,694,5730,17141,7553,27,7526,7564,31,7533,0
2067,7568,7568,7578,6994,5544329,5090277,454052,71971,98442,283639,6545,87,6458,6571,105,6466,109269
2068,7568,7568,7578,6310,32105781,27442640,4663141,2008896,1108595,1545650,1340,188,1152,1384,229,1155,2314867
2069,7568,7568,7578,6364,15500430,13600090,1900340,512130,633137,755073,4763,152,4611,4808,192,4616,0
2070,7568,7568,7578,7502,459872,288821,171051,11216,49462,110373,7442,51,7391,7453,58,7395,236404
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2072,7568,7568,7578,7541,353664,223353,130311,36560,31818,61933,7504,44,7460,7514,47,7467,0
2073,7568,7568,7578,6341,17383915,15009002,2374913,544692,652645,1177576,4069,171,3898,4115,209,3906,1958792
2074,7568,7568,7578,7578,4490,2999,1491,3,245,1243,7567,47,7520,7578,52,7526,1036
2075,7568,7568,7578,7564,49303,36053,13250,42,2574,10634,7545,48,7497,7555,50,7505,77795
2076,7568,7568,7578,6579,11599074,10703135,895939,177858,232893,485188,5469,118,5351,5494,136,5358,0
2077,7568,7568,7578,6524,11024370,9923658,1100712,153591,285363,661758,5573,101,5472,5602,124,5478,0
2078,7568,7568,7578,6575,11195676,10197734,997942,262585,246452,488905,5542,111,5431,5570,129,5441,0
2079,7568,7568,7578,7432,739255,560642,178613,5255,42845,130513,7334,55,7279,7345,63,7282,553829
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,35,7543,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2082,7568,7568,7578,6321,13710628,12141182,1569446,278024,429524,861898,4115,169,3946,4160,206,3954,5394740
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2084,7568,7568,7578,7428,1331766,1029070,302696,11792,130390,160514,7327,27,7300,7336,27,7309,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,31,7547,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2088,7568,7568,7578,6767,7609302,7114132,495170,43238,144046,307886,6191,96,6095,6207,102,6105,0
2089,7568,7568,7578,7573,55260,30556,24704,2193,5622,16889,7558,35,7523,7570,37,7533,0
2090,7568,7568,7578,6878,6014508,5606006,408502,23480,125504,259518,6325,94,6231,6352,108,6244,859056
2091,7568,7568,7578,7560,154728,99679,55049,8151,23099,23799,7540,51,7489,7549,56,7493,0
2092,7568,7568,7578,7392,1690956,1248264,442692,184043,113871,144778,7262,67,7195,7264,67,7197,0
2093,7568,7568,7578,6593,5091065,4683352,407713,84319,114941,208453,5727,126,5601,5759,155,5604,5109681
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,32,7546,0
2095,7568,7568,7578,6324,24049152,19979073,4070079,1588457,973975,1507647,3216,193,3023,3259,228,3031,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2097,7568,7568,7578,7576,15072,8041,7031,808,1397,4826,7565,23,7542,7575,25,7550,1506
2098,7568,7568,7578,7570,66312,41936,24376,946,7905,15525,7556,26,7530,7565,30,7535,0
2099,7568,7546,7578,7556,0,0,0,0,0,0,7546,43,7503,7556,48,7508,0
