"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,61,7507,7578,66,7512,0
2086,7568,7568,7578,7055,5211018,4848203,362815,17599,98820,246396,6625,86,6539,6651,107,6544,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2088,7568,7568,7578,6312,9756546,8888329,868217,239010,181600,447607,4184,168,4016,4230,206,4024,8985208
2089,7568,7568,7578,6308,14992038,13316424,1675614,651711,410722,613181,4855,153,4702,4905,194,4711,0
2090,7568,7568,7578,6433,12200226,11091997,1108229,465042,274320,368867,5073,128,4945,5126,174,4952,1594380
2091,7568,7568,7578,7573,38682,24661,14021,1629,2697,9695,7561,88,7473,7570,93,7477,0
2092,7568,7568,7578,6324,26187714,21641986,4545728,2483107,1071961,990660,2829,179,2650,2871,214,2657,0
2093,7568,7568,7578,6506,11936160,10710321,1225839,426821,319132,479886,5408,120,5288,5435,144,5291,0
2094,7568,7568,7578,7419,1296434,912587,383847,134142,116801,132904,7312,52,7260,7321,60,7261,118222
2095,7568,7568,7578,7505,646542,396847,249695,70835,77976,100884,7451,43,7408,7462,49,7413,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,43,7535,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,33,7545,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,16,7562,0
