"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2087,7568,7568,7578,7574,20928,10866,10062,2855,2647,4560,7562,59,7503,7571,65,7506,12228
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2089,7568,7568,7578,6299,26749295,20679890,6069405,4115575,1237636,716194,813,190,623,857,231,626,10604438
2090,7568,7568,7578,7575,51338,34930,16408,807,3582,12019,7554,49,7505,7567,55,7512,26026
2091,7568,7568,7578,6405,8815411,7733978,1081433,414562,372201,294670,4196,144,4052,4249,191,4058,9854381
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,50,7518,7578,54,7524,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,3,7575,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,48,7520,7578,54,7524,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,33,7545,0
