"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,0,7568,7578,1,7577,0
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,20,7558,0
2071,7568,7568,7578,7512,421995,287445,134550,7050,48820,78680,7463,46,7417,7473,49,7424,158235
2072,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,15,7563,0
2073,7568,7568,7578,7380,1621747,1323540,298207,54306,93577,150324,7262,52,7210,7263,47,7216,69435
2074,7568,7568,7578,7569,82890,47284,35606,8275,12290,15041,7553,46,7507,7564,48,7516,0
2075,7568,7568,7578,7572,23984,14328,9656,3523,2649,3484,7560,39,7521,7568,44,7524,20224
2076,7568,7568,7578,6866,3520580,3257918,262662,56367,84853,121442,6238,97,6141,6261,113,6148,3849041
2077,7568,7568,7578,7104,1682202,1510390,171812,33360,45735,92717,6758,70,6688,6792,99,6693,2807722
2078,7568,7568,7578,6362,1604330,1505629,98701,7625,23758,67318,4829,147,4682,4877,188,4689,13592353
2079,7568,7568,7578,7212,1989775,1865502,124273,39928,43143,41202,6946,45,6901,6965,57,6908,1453625
2080,7568,7568,7578,7448,1160460,875339,285121,7651,99399,178071,7358,58,7300,7367,57,7310,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,9,7569,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,32,7546,0
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,25,7553,0
2084,7568,7568,7578,6566,7520751,6744428,776323,230906,190432,354985,5535,131,5404,5565,155,5410,3731697
2085,7568,7568,7578,6742,7418211,6845432,572779,34296,213204,325279,5992,139,5853,6013,149,5864,1297197
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,28,7550,0
2088,7568,7568,7578,7466,1000206,598740,401466,134288,154388,112790,7387,60,7327,7397,64,7333,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,34,7544,0
2090,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,22,7556,0
2091,7568,7568,7578,6814,6484780,6116970,367810,29354,113357,225099,6296,93,6203,6312,101,6211,547281
2092,7568,7568,7578,7381,1263404,958705,304699,105532,90617,108550,7258,34,7224,7256,24,7232,451113
2093,7568,7568,7578,7280,1530698,1293033,237665,69880,80280,87505,7090,84,7006,7097,81,7016,1117738
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,35,7543,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,19,7559,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,7,7561,7578,11,7567,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,36,7542,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,15,7563,0
2099,7568,6561,7578,6542,237618,60445,0,0,0,0,6518,69,6449,6526,65,6461,4004607
