"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2033,12261601,1683448,917332,0,1568,3105417,6553836,0,454970,166409,187900,0,0,0,100661,0,2464,1269
2034,57426,38177,10710,0,8539,0,0,0,10054,4635,2891,0,0,0,2528,0,17,7
2035,15952160,2548282,1656483,0,991554,3920179,6835662,0,346807,198555,29515,0,0,0,118737,0,3202,1974
2036,12160761,1092522,922611,0,1728020,2945308,5472300,0,66715,37065,8054,0,0,0,21596,0,2953,1689
2037,4076738,486076,595482,0,6,1011962,1983212,0,68686,34238,14275,0,0,0,20173,0,2670,1415
2038,759591,215621,100063,0,37738,370809,35360,0,35780,17601,7965,0,0,0,10214,0,414,188
2039,14658,8667,4292,0,1699,0,0,0,1399,581,565,0,0,0,253,0,4,1
2040,3626886,503919,371146,0,88714,1657375,1005732,0,82246,51759,0,0,0,0,30487,0,725,276
2041,14868166,2742413,2075274,0,203940,3801500,6045039,0,369754,177279,86024,0,0,0,106451,0,3491,2160
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,14254206,2853315,1540449,0,471214,4002960,5386268,0,628104,299934,147687,0,0,0,180483,0,4402,3116
2044,783497,330503,248491,0,4796,199707,0,0,125764,64908,22372,0,0,0,38484,0,230,92
2045,6921521,888767,539355,0,0,1622499,3870900,0,132414,72172,17323,0,0,0,42919,0,2231,1061
2046,24210447,4519208,2969013,0,3922459,5773921,7025846,0,730591,384078,116062,0,0,0,230451,0,5344,4056
2047,10466427,1832016,836327,0,1671735,2511919,3614430,0,164509,98938,7127,0,0,0,58444,0,3466,2305
2048,13106186,2789150,1899260,0,348252,3358022,4711502,0,666075,315079,161511,0,0,0,189485,0,4410,3119
2049,13443747,2302929,967248,0,24813,3467823,6680934,0,445555,189048,142528,0,0,0,113979,0,2734,1523
2050,14903952,2361933,1459249,0,101177,3952521,7029072,0,349067,169461,77801,0,0,0,101805,0,2972,1716
2051,15562171,2762569,1343171,0,149192,4482643,6824596,0,693919,308945,198783,0,0,0,186191,0,3480,2207
2052,10930706,1487303,903499,0,42618,2573414,5923872,0,328466,138547,106522,0,0,0,83397,0,2183,1076
2053,4581371,648445,495995,0,161065,1166963,2108903,0,37626,21861,3229,0,0,0,12536,0,2672,1551
2054,12984971,1620344,888749,0,681538,3422862,6371478,0,319790,121041,125730,0,0,0,73019,0,2541,1384
2055,426560,136669,64265,0,31576,194050,0,0,34201,9626,18866,0,0,0,5709,0,320,137
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,10159839,1631639,778907,0,2086,2453299,5293908,0,274898,122931,78040,0,0,0,73927,0,2039,1023
2058,6471681,769055,333893,0,168110,2128167,3072456,0,101847,63972,0,0,0,0,37875,0,1266,538
2059,9702379,2169821,865682,0,209093,2710711,3747072,0,472105,213126,130906,0,0,0,128073,0,4116,2780
2060,25327157,7165184,3696661,0,619988,6412854,7432470,0,1740080,473993,974513,0,0,0,291574,0,5487,4201
2061,205417,151293,47160,0,6964,0,0,0,32072,16444,5914,0,0,0,9714,0,98,39
2062,7344272,828417,572175,0,307541,1743474,3892665,0,208290,90899,62937,0,0,0,54454,0,1899,915
2063,889539,360004,176403,0,113197,239935,0,0,78572,33438,25171,0,0,0,19963,0,211,81
2064,5328179,660677,361274,0,119047,1744689,2442492,0,158944,84956,23446,0,0,0,50542,0,1073,471
2065,3357559,417004,432989,0,239,803597,1703730,0,157032,53227,72135,0,0,0,31670,0,1763,853
2066,3916,2210,1190,0,516,0,0,0,285,94,142,0,0,0,49,0,1,0
2067,578394,288479,165268,0,50824,73823,0,0,76054,47097,983,0,0,0,27974,0,175,67
2068,12492637,2797994,2821263,0,557049,2810046,3506285,0,463713,198658,145588,0,0,0,119467,0,5483,4178
2069,13097373,1988509,1041048,0,25632,3433088,6609096,0,611182,241925,222888,0,0,0,146369,0,2704,1500
2070,91320,64528,26792,0,0,0,0,0,15177,6240,5298,0,0,0,3639,0,43,16
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,31572,15919,9377,0,6276,0,0,0,3990,2649,287,0,0,0,1054,0,9,3
2073,11334608,2207333,685015,0,28251,3298641,5115368,0,497251,209628,161418,0,0,0,126205,0,3384,2108
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,30079,16866,8656,0,4557,0,0,0,2158,1051,705,0,0,0,402,0,19,7
2076,10021445,1203001,561561,0,616389,2324482,5316012,0,235779,110946,58452,0,0,0,66381,0,1971,980
2077,4542183,685966,320005,0,0,1928146,1608066,0,142515,70477,29815,0,0,0,42223,0,921,379
2078,6910384,773709,562476,0,214229,2099630,3260340,0,146575,78810,20886,0,0,0,46879,0,1356,598
2079,161455,105743,55712,0,0,0,0,0,21957,10623,5077,0,0,0,6257,0,127,47
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,1213001,182024,139792,0,1937,345250,543998,0,35925,14874,12799,0,0,0,8252,0,2967,1705
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,32592,19321,11538,0,1733,0,0,0,6742,1709,4257,0,0,0,776,0,9,3
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,2395866,471078,376517,0,0,1172503,375768,0,107720,45034,35605,0,0,0,27081,0,498,191
2089,24610,18977,5040,0,593,0,0,0,4663,2605,793,0,0,0,1265,0,8,3
2090,1653241,423412,198710,0,64368,847229,119522,0,90850,33907,36661,0,0,0,20282,0,423,175
2091,71453,39530,20807,0,11116,0,0,0,16561,4942,8881,0,0,0,2738,0,20,7
2092,398403,220358,130483,0,47562,0,0,0,80665,48755,2917,0,0,0,28993,0,128,50
2093,8679,1722,5277,0,0,1680,0,0,224,138,17,0,0,0,69,0,279,116
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,10376540,2471316,1128125,0,134310,2838594,3804195,0,506669,240698,121341,0,0,0,144630,0,4314,3030
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
