"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2089,15231748,2203562,1331926,0,179676,4343836,7172748,0,518895,309040,24866,0,0,0,184989,0,3149,1819
2090,12959268,1689171,1004927,0,555975,3452263,6256932,0,340711,201211,19284,0,0,0,120216,0,2981,1716
2091,5902641,778864,482201,0,43787,2050303,2547486,0,105522,56174,15883,0,0,0,33465,0,1155,485
2092,24100426,5773346,2960994,0,1339451,6577587,7449048,0,1245318,651851,201491,0,0,0,391976,0,5356,4069
2093,12631123,1475018,1090482,0,171675,3069338,6824610,0,350036,195049,38245,0,0,0,116742,0,2532,1302
2094,1855755,407373,346688,0,0,897801,203893,0,130143,63887,28323,0,0,0,37933,0,458,192
2095,1240175,375954,280123,0,69528,514570,0,0,111442,51700,29093,0,0,0,30649,0,290,117
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
