"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2047,7568,7568,7578,6325,22640022,19481467,3158555,1166889,668810,1322856,3471,169,3302,3516,205,3311,0,2047,19481467,3937268,2343858,0,589612,5216941,7393788,0,668810,376435,66635,0,0,0,225740,0,4097,2809
2048,7568,7568,7578,6324,19829292,17382610,2446682,884828,511010,1050844,2848,175,2673,2889,212,2677,6271961,2048,17382610,3878536,1949149,0,954817,4692070,5908038,0,511010,272197,75609,0,0,0,163204,0,4720,3435
2049,7568,7568,7578,6548,10493874,9443683,1050191,202371,247570,600250,5669,114,5555,5696,136,5560,0,2049,9443683,1214749,508163,0,3,2437912,5282856,0,247570,138730,25887,0,0,0,82953,0,1899,852
2050,7568,7568,7578,7361,1994110,1707992,286118,8500,93479,184139,7207,69,7138,7207,65,7142,776,2050,1707992,456877,399667,0,83093,724147,44208,0,93479,31838,42520,0,0,0,19121,0,361,154
2051,7568,7568,7578,7329,2243556,1855976,387580,63124,119924,204532,7162,98,7064,7166,93,7073,0,2051,1855976,447378,212637,0,93442,975421,127098,0,119924,53363,34788,0,0,0,31773,0,406,163
2052,7568,7568,7578,7312,1728133,1562623,165510,11570,34763,119177,7154,54,7100,7151,41,7110,560786,2052,1562623,334658,178456,0,167546,764426,117537,0,34763,21231,924,0,0,0,12608,0,414,161
2053,7568,7568,7578,6299,22399746,18773873,3625873,1784924,864859,976090,3072,186,2886,3120,226,2894,2452932,2053,18773873,3878453,2611712,0,460457,5019031,6804220,0,864859,446474,150041,0,0,0,268344,0,4496,3179
2054,7568,7568,7578,6322,19762650,16928248,2834402,1165246,642624,1026532,3085,177,2908,3126,213,2913,5017253,2054,16928248,3256311,2643155,0,180298,4447347,6401137,0,642624,332742,110089,0,0,0,199793,0,4483,3196
2055,7568,7568,7578,7555,198936,123658,75278,10895,22329,42054,7532,39,7493,7542,39,7503,0,2055,123658,75855,46029,0,1774,0,0,0,22329,10118,6243,0,0,0,5968,0,36,13
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,7568,7568,7578,6470,12919788,11769938,1149850,81175,293984,774691,5230,129,5101,5271,162,5109,0,2057,11769938,1730593,718787,0,103113,3094637,6122808,0,293984,133048,80978,0,0,0,79958,0,2338,1199
2058,7568,7568,7578,6535,13837104,12566244,1270860,376503,365512,528845,5064,143,4921,5090,164,4926,0,2058,12566244,1948139,1267155,0,750592,2991468,5608890,0,365512,167738,96960,0,0,0,100814,0,2504,1445
2059,7568,7568,7578,6374,7555175,6935684,619491,43406,186002,390083,4716,168,4548,4762,206,4556,8239116,2059,6935684,990485,619922,0,4842,1812624,3507811,0,186002,63127,84887,0,0,0,37988,0,2852,1612
2060,7568,7568,7578,6928,6194646,5831970,362676,13392,89837,259447,6447,100,6347,6472,113,6359,0,2060,5831970,607498,440191,0,172469,1948280,2663532,0,89837,41297,23898,0,0,0,24642,0,1121,456
