"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2046,47117,34493,9204,0,3420,0,0,0,11266,4616,3956,0,0,0,2694,0,15,5
2047,771784,311842,158993,0,103332,197617,0,0,81425,38334,20452,0,0,0,22639,0,207,82
2048,10288035,1836250,606549,0,100378,2529666,5215192,0,374062,188800,72127,0,0,0,113135,0,2425,1381
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,15846351,2654706,1107600,0,14064,4853025,7216956,0,686110,226948,320937,0,0,0,138225,0,3221,1942
2051,175456,98167,51932,0,25357,0,0,0,16805,7868,4288,0,0,0,4649,0,67,24
2052,35851,25625,8331,0,1895,0,0,0,7820,3216,2937,0,0,0,1667,0,12,5
2053,3764956,470092,258566,0,119278,1420569,1496451,0,59924,28010,15392,0,0,0,16522,0,893,369
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,4319687,576309,328121,0,42633,1654038,1718586,0,131619,82293,359,0,0,0,48967,0,883,356
2057,19395247,4407085,2333405,0,100264,5221491,7333002,0,880568,290392,413062,0,0,0,177114,0,4029,2736
2058,81056,50853,20305,0,9898,0,0,0,20766,8068,7879,0,0,0,4819,0,25,9
2059,6577316,824405,384030,0,0,2174853,3194028,0,149284,89174,7177,0,0,0,52933,0,1313,560
2060,28008072,8201618,4182710,0,989245,6960950,7673549,0,1821316,790452,552941,0,0,0,477923,0,6648,5350
2061,2408312,483715,219683,0,32547,1268969,403398,0,142798,68822,33043,0,0,0,40933,0,521,211
2062,16731828,3413637,1701778,0,52110,4419185,7145118,0,834187,365564,248075,0,0,0,220548,0,3582,2310
2063,1466894,492281,191009,0,1534,748914,33156,0,140055,62715,39986,0,0,0,37354,0,349,147
2064,14035693,2020129,1208751,0,186681,3713282,6906850,0,384829,215015,41068,0,0,0,128746,0,2952,1685
2065,6066938,771526,427993,0,92395,2078624,2696400,0,158720,61960,59733,0,0,0,37027,0,1235,533
2066,9820981,1240853,850912,0,578824,2241792,4908600,0,217611,74955,97538,0,0,0,45118,0,1960,984
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,5660,3864,1734,0,62,0,0,0,678,189,391,0,0,0,98,0,2,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,7926794,957342,545753,0,381909,2013818,4027972,0,217278,75502,96203,0,0,0,45573,0,2361,1271
2071,589458,195381,172776,0,79375,141926,0,0,18699,9797,3136,0,0,0,5766,0,221,86
2072,46262,33616,11874,0,772,0,0,0,11514,4880,3920,0,0,0,2714,0,15,7
2073,52288,29705,10033,0,12550,0,0,0,9400,4804,1930,0,0,0,2666,0,23,8
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,9105675,1119352,579337,0,272233,2205739,4929014,0,196804,119799,5693,0,0,0,71312,0,2033,1003
2077,13874284,2179897,1081595,0,1936,3784301,6826555,0,603744,279013,156706,0,0,0,168025,0,3023,1759
2078,4860605,648231,432457,0,68248,1871511,1840158,0,162859,70256,50411,0,0,0,42192,0,976,404
2079,2546871,345927,250277,0,5883,784864,1159920,0,81697,29721,34384,0,0,0,17592,0,1314,587
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,7298174,822166,413101,0,109349,1912303,4041255,0,232052,111388,53927,0,0,0,66737,0,2543,1297
2084,13893151,2059068,1426531,0,5611,3461285,6940656,0,551020,209344,214929,0,0,0,126747,0,2820,1574
2085,11115,6983,2731,0,1401,0,0,0,2448,347,1920,0,0,0,181,0,3,1
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,6086287,694525,308433,0,118620,1591922,3372787,0,160134,86424,22306,0,0,0,51404,0,2415,1199
2091,1083278,369239,206944,0,0,507095,0,0,167491,46231,92995,0,0,0,28265,0,297,114
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,1867246,426116,296345,0,31713,944272,168800,0,95925,43948,25755,0,0,0,26222,0,418,151
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,9015875,1169721,591895,0,75281,2284931,4894047,0,275945,138142,55262,0,0,0,82541,0,2283,1147
2098,2008283,287858,215697,0,6556,887142,611030,0,76684,34836,21342,0,0,0,20506,0,788,309
2099,29728,7536,22192,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15
