"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2036,7568,7568,7578,6324,21755862,18255795,3500067,1327138,877220,1295709,3631,161,3470,3675,198,3477,0
2037,7568,7568,7578,7528,403186,257554,145632,24109,34429,87094,7486,48,7438,7495,51,7444,49946
2038,7568,7568,7578,6321,15117649,12416645,2701004,1643058,542815,515131,1630,193,1437,1669,229,1440,17744064
2039,7568,7568,7578,6323,26025890,22580760,3445130,1131178,692059,1621893,2858,173,2685,2898,207,2691,1570
2040,7568,7568,7578,6322,29267076,24916527,4350549,1820826,1001171,1528552,2174,192,1982,2215,228,1987,540620
2041,7568,7568,7578,6533,11521710,10648406,873304,61576,209509,602219,5483,114,5369,5506,132,5374,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2043,7568,7568,7578,6325,9573224,8686637,886587,146683,242515,497389,4279,161,4118,4322,195,4127,8622438
2044,7568,7568,7578,6448,13969728,12326863,1642865,518866,620032,503967,5040,119,4921,5095,165,4930,0
2045,7568,7568,7578,7546,270774,193400,77374,2267,16443,58664,7519,43,7476,7527,46,7481,0
2046,7568,7568,7578,7569,82890,47117,35773,4588,11266,19919,7553,23,7530,7564,25,7539,0
2047,7568,7568,7578,7453,1055547,771784,283763,45177,81425,157161,7361,56,7305,7371,60,7311,88335
2048,7568,7568,7578,6544,11839519,10288035,1551484,343967,374062,833455,5143,124,5019,5163,137,5026,1567389
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,49,7529,0
2050,7568,7568,7578,6335,17799246,15846351,1952895,291305,686110,975480,4347,169,4178,4393,207,4186,0
2051,7568,7568,7578,7536,244014,175456,68558,1843,16805,49910,7501,54,7447,7512,58,7454,126228
2052,7568,7568,7578,7570,61188,35851,25337,2730,7820,14787,7556,22,7534,7565,25,7540,5124
2053,7568,7568,7578,7075,4027016,3764956,262060,6575,59924,195561,6675,79,6596,6706,106,6600,911722
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,43,7535,0
2055,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,44,7534,0
2056,7568,7568,7578,7067,4879458,4319687,559771,157116,131619,271036,6685,79,6606,6711,100,6611,0
2057,7568,7568,7578,6322,22264254,19395247,2869007,742478,880568,1245961,3539,166,3373,3586,205,3381,0
2058,7568,7568,7578,7562,138150,81056,57094,14765,20766,21563,7543,44,7499,7553,47,7506,0
2059,7568,7568,7578,6841,7255638,6577316,678322,102172,149284,426866,6255,99,6156,6281,114,6167,0
2060,7568,7568,7578,6310,35428476,28008072,7420404,4240160,1821316,1358928,920,195,725,960,232,728,1308999
2061,7568,7568,7578,7266,2879046,2408312,470734,122297,142798,205639,7047,75,6972,7055,75,6980,0
2062,7568,7568,7578,6344,19794132,16731828,3062304,1087887,834187,1140230,3986,166,3820,4034,206,3828,0
2063,7568,7568,7578,7365,1928574,1466894,461680,75706,140055,245919,7219,82,7137,7218,76,7142,0
2064,7568,7568,7578,6344,15684265,14035693,1648572,364958,384829,898785,4616,163,4453,4659,199,4460,629719
2065,7568,7568,7578,6891,6592241,6066938,525303,36687,158720,329896,6333,94,6239,6358,111,6247,233601
2066,7568,7568,7578,6614,10507488,9820981,686507,57613,217611,411283,5608,119,5489,5630,139,5491,324732
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,53,7525,0
2068,7568,7568,7578,7577,8842,5660,3182,122,678,2382,7566,32,7534,7577,35,7542,2210
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,41,7537,0
2070,7568,7568,7578,6502,8581558,7926794,654764,84787,217278,352699,5207,122,5085,5231,142,5089,4485502
2071,7568,7568,7578,7441,686627,589458,97169,2614,18699,75856,7347,49,7298,7355,54,7301,534619
2072,7568,7568,7578,7568,82890,46262,36628,6297,11514,18817,7553,43,7510,7561,47,7514,0
2073,7568,7568,7578,7564,85491,52288,33203,9166,9400,14637,7545,76,7469,7556,79,7477,41607
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,37,7541,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,46,7532,0
2076,7568,7568,7578,6559,10021038,9105675,915363,169467,196804,549092,5535,123,5412,5556,140,5416,1218590
2077,7568,7568,7578,6352,15964766,13874284,2090482,648814,603744,837924,4545,158,4387,4593,196,4397,740834
2078,7568,7568,7578,7020,5393376,4860605,532771,78423,162859,291489,6592,84,6508,6616,103,6513,0
2079,7568,7568,7578,6868,2802533,2546871,255662,23807,81697,150158,6254,144,6110,6281,162,6119,4482193
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,30,7548,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2083,7568,7568,7578,6370,8076130,7298174,777956,269885,232052,276019,5025,137,4888,5073,178,4895,6004220
2084,7568,7568,7578,6370,15583320,13893151,1690169,332882,551020,806267,4748,145,4603,4796,187,4609,0
2085,7568,7568,7578,7576,16578,11115,5463,20,2448,2995,7565,23,7542,7575,26,7549,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,21,7557,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,40,7538,0
2090,7568,7568,7578,6402,6702418,6086287,616131,188029,160134,267968,5153,129,5024,5203,173,5030,6675428
2091,7568,7568,7578,7388,1433459,1083278,350181,48883,167491,133807,7271,61,7210,7274,53,7221,207763
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,34,7544,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,29,7549,0
2094,7568,7568,7578,7304,2204996,1867246,337750,31613,95925,210212,7150,85,7065,7153,82,7071,105374
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,18,7560,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,13,7565,0
2097,7568,7568,7578,6472,10042561,9015875,1026686,250982,275945,499759,5285,121,5164,5325,152,5173,2585452
2098,7568,7568,7578,7123,2258114,2008283,249831,51974,76684,121173,6780,92,6688,6814,125,6689,2106314
2099,7568,6715,7578,6713,198936,29728,0,0,0,0,6679,76,6603,6698,86,6612,0
