"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2041,7568,7568,7578,6270,27536058,24037048,3499010,992858,711237,1794915,2585,171,2414,2635,215,2420,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,47,7521,7578,51,7527,0
2043,7568,7568,7578,6322,24944022,20571975,4372047,2361898,1005160,1004989,1618,194,1424,1659,230,1429,7942811
2044,7568,7568,7578,6337,16406694,14327642,2079052,895014,562321,621717,4599,169,4430,4647,210,4437,0
2045,7568,7568,7578,6333,16716150,15152080,1564070,100837,326905,1136328,4543,151,4392,4591,191,4400,0
2046,7568,7568,7578,6322,33045230,28975181,4070049,2500050,894876,675123,1588,197,1391,1628,233,1395,250
2047,7568,7568,7578,6329,23435766,22095732,1340034,597551,276408,466075,3327,181,3146,3368,217,3151,0
2048,7568,7568,7578,6318,29188332,23447495,5740837,2981623,1367304,1391910,2286,191,2095,2327,228,2099,0
2049,7568,7568,7578,6359,17445582,15352653,2092929,308183,540388,1244358,4411,155,4256,4460,197,4263,0
2050,7568,7568,7578,6327,21579030,19146588,2432442,556935,522607,1352900,3663,163,3500,3707,201,3506,0
2051,7568,7568,7578,6324,23818123,19876873,3941250,1710861,1016125,1214264,3237,167,3070,3280,204,3076,114983
2052,7568,7568,7578,6324,23275512,20059892,3215620,1131465,805807,1278348,3356,166,3190,3398,202,3196,0
2053,7568,7568,7578,6347,7524832,7125307,399525,24924,57460,317141,4276,165,4111,4323,206,4117,10703896
2054,7568,7568,7578,6440,14743368,13584348,1159020,142099,346156,670765,4900,137,4763,4952,182,4770,0
2055,7568,7568,7578,7400,587956,478361,109595,3668,40645,65282,7272,63,7209,7278,64,7214,1047740
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,44,7534,0
2057,7568,7568,7578,6540,12068784,10888693,1180091,74573,290192,815326,5384,125,5259,5406,141,5265,0
2058,7568,7568,7578,6784,7790940,7218851,572089,45663,110931,415495,6158,101,6057,6178,112,6066,720
2059,7568,7568,7578,6281,29050057,23620552,5429505,2341767,1288344,1799394,2311,175,2136,2358,219,2139,125
2060,7568,7568,7578,6322,33465456,27644029,5821427,2234749,1964662,1622016,1512,195,1317,1550,233,1317,0
2061,7568,7568,7578,7503,461337,283045,178292,11537,42809,123946,7444,47,7397,7454,48,7406,223887
2062,7568,7568,7578,6359,13852903,12561636,1291267,320301,378989,591977,4585,149,4436,4633,189,4444,2641783
2063,7568,7568,7578,7260,3138768,2785541,353227,13284,97457,242486,7000,75,6925,7009,82,6927,0
2064,7568,7568,7578,6914,6874344,6155205,719139,210503,184384,324252,6324,91,6233,6348,108,6240,0
2065,7568,7568,7578,6326,11811084,10392066,1419018,513544,514320,391154,4054,168,3886,4096,203,3893,7640180
2066,7568,7568,7578,7566,110520,80344,30176,773,7618,21785,7548,27,7521,7559,30,7529,0
2067,7568,7568,7578,6625,9233946,8661927,572019,104716,123022,344281,5897,114,5783,5919,129,5790,0
2068,7568,7568,7578,6310,32502239,27821786,4680453,1946582,1125015,1608856,1573,189,1384,1619,231,1388,626533
2069,7568,7568,7578,6359,15981192,13970462,2010730,525751,668393,816586,4676,154,4522,4724,192,4532,0
2070,7568,7568,7578,7439,894754,652173,242581,12502,69064,161015,7343,57,7286,7352,57,7295,348596
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0
2072,7568,7568,7578,7536,392346,246654,145692,40388,35715,69589,7497,44,7453,7508,47,7461,0
2073,7568,7568,7578,6325,20617904,17309565,3308339,1054009,856928,1397402,3487,171,3316,3528,203,3325,1939046
2074,7568,7568,7578,7578,4862,3246,1616,4,279,1333,7567,47,7520,7578,52,7526,664
2075,7568,7568,7578,7564,50773,37046,13727,42,2699,10986,7546,48,7498,7555,51,7504,70799
2076,7568,7568,7578,6578,11549340,10619979,929361,188098,240839,500424,5478,118,5360,5500,133,5367,0
2077,7568,7568,7578,6360,14511276,13040073,1471203,211056,376674,883473,4942,132,4810,4996,176,4820,0
2078,7568,7568,7578,6485,12544020,11501549,1042471,268653,255324,518494,5298,118,5180,5331,148,5183,0
2079,7568,7568,7578,6486,7269993,6808331,461662,18488,106717,336457,5574,97,5477,5613,133,5480,3769300
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,34,7544,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,35,7543,0
2082,7568,7568,7578,6318,16220895,14207600,2013295,438603,535444,1039248,3879,170,3709,3923,206,3717,4181127
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2084,7568,7568,7578,7412,1464390,1160825,303565,8827,130073,164665,7303,28,7275,7310,27,7283,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,31,7547,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,39,7539,0
2088,7568,7568,7578,6564,10151262,9411590,739672,103109,218831,417732,5731,109,5622,5761,134,5627,0
2089,7568,7568,7578,7572,55260,30547,24713,2193,5595,16925,7558,35,7523,7568,37,7531,0
2090,7568,7568,7578,6713,7795668,7273260,522408,33737,161051,327620,6011,113,5898,6021,118,5903,812330
2091,7568,7568,7578,7557,182358,117131,65227,9769,27358,28100,7535,53,7482,7545,60,7485,0
2092,7568,7568,7578,7352,2116458,1638801,477657,193061,121739,162857,7185,70,7115,7185,66,7119,0
2093,7568,7568,7578,6397,7940557,7232901,707656,164902,198708,344046,4954,146,4808,5004,190,4814,6533339
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0
2095,7568,7568,7578,6322,29282274,23673654,5608620,2603980,1259710,1744930,2269,193,2076,2312,229,2083,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2097,7568,7568,7578,7575,25745,13960,11785,2316,2586,6883,7563,26,7537,7573,28,7545,1885
2098,7568,7568,7578,7565,116046,73672,42374,2084,14164,26126,7547,26,7521,7557,30,7527,0
2099,7568,7544,7578,7552,5526,483,0,0,0,0,7543,43,7500,7552,48,7504,0
