"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2061,7568,7568,7578,7503,461337,283045,178292,11537,42809,123946,7444,47,7397,7454,48,7406,223887,2061,283045,202482,64005,0,8604,7954,0,0,42809,22062,7713,0,0,0,13034,0,124,49
2062,7568,7568,7578,6359,13852903,12561636,1291267,320301,378989,591977,4585,149,4436,4633,189,4444,2641783,2062,12561636,1616567,1055865,0,619648,3211230,6058326,0,378989,164689,115259,0,0,0,99041,0,2983,1726
2063,7568,7568,7578,7260,3138768,2785541,353227,13284,97457,242486,7000,75,6925,7009,82,6927,0,2063,2785541,544550,306650,0,170668,1293963,469710,0,97457,40781,32266,0,0,0,24410,0,568,251
2064,7568,7568,7578,6914,6874344,6155205,719139,210503,184384,324252,6324,91,6233,6348,108,6240,0,2064,6155205,768235,396266,0,138895,1818035,3033774,0,184384,101607,22210,0,0,0,60567,0,1244,566
2065,7568,7568,7578,6326,11811084,10392066,1419018,513544,514320,391154,4054,168,3886,4096,203,3893,7640180,2065,10392066,1523343,1440612,0,31089,2730226,4666796,0,514320,179969,225467,0,0,0,108884,0,3514,2230
2066,7568,7568,7578,7566,110520,80344,30176,773,7618,21785,7548,27,7521,7559,30,7529,0,2066,80344,41620,29692,0,9032,0,0,0,7618,3447,2256,0,0,0,1915,0,20,7
2067,7568,7568,7578,6625,9233946,8661927,572019,104716,123022,344281,5897,114,5783,5919,129,5790,0,2067,8661927,770930,563021,0,166516,2282002,4879458,0,123022,76805,662,0,0,0,45555,0,1671,706
2068,7568,7568,7578,6310,32502239,27821786,4680453,1946582,1125015,1608856,1573,189,1384,1619,231,1388,626533,2068,27821786,7014036,5548105,0,1138150,6628464,7493031,0,1125015,486127,345052,0,0,0,293836,0,5995,4691
2069,7568,7568,7578,6359,15981192,13970462,2010730,525751,668393,816586,4676,154,4522,4724,192,4532,0,2069,13970462,2184187,1064097,0,18179,3674927,7029072,0,668393,262954,246420,0,0,0,159019,0,2892,1635
2070,7568,7568,7578,7439,894754,652173,242581,12502,69064,161015,7343,57,7286,7352,57,7295,348596,2070,652173,315566,136884,0,0,199723,0,0,69064,28328,23784,0,0,0,16952,0,225,87
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,7568,7568,7578,7536,392346,246654,145692,40388,35715,69589,7497,44,7453,7508,47,7461,0,2072,246654,132706,64922,0,49026,0,0,0,35715,21208,2009,0,0,0,12498,0,71,28
