"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2084,25893,16749,8381,0,763,0,0,0,7052,3431,2104,0,0,0,1517,0,16,6
2085,62783,29729,23679,0,9375,0,0,0,14409,5932,5118,0,0,0,3359,0,37,14
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,2759,2088,471,0,200,0,0,0,368,138,159,0,0,0,71,0,1,0
2091,20919,13777,7142,0,0,0,0,0,5780,2722,1944,0,0,0,1114,0,23,9
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,1230323,370491,279245,0,69113,511474,0,0,114304,41570,47691,0,0,0,25043,0,295,114
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
