"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2053,7568,7568,7578,6323,2449368,2231098,218270,72346,51819,94105,268,198,70,303,235,68,37975144,2053,2231098,325669,342950,0,113546,615449,833484,0,51819,22933,16067,0,0,0,12819,0,7300,6020
2054,7568,7568,7578,7480,867582,619427,248155,29395,67937,150823,7411,42,7369,7422,43,7379,0,2054,619427,287076,83078,0,79062,170211,0,0,67937,33469,14456,0,0,0,20012,0,157,58
2055,7568,7568,7578,6323,29904739,27222843,2681896,1846105,508740,327051,570,192,378,609,230,379,8783215,2055,27222843,6280028,2213825,0,6210345,6122544,6396101,0,508740,303985,23077,0,0,0,181678,0,6998,5714
2056,7568,7568,7578,6412,25523963,21364576,4159387,2206892,825389,1127106,1699,183,1516,1738,223,1515,6920533,2056,21364576,5864176,4333901,0,2284425,3790426,5091648,0,825389,447835,108872,0,0,0,268682,0,5869,4674
2057,7568,7568,7578,7001,23295625,19933749,3361876,1359179,1023006,979691,1801,180,1621,1834,211,1623,11996727,2057,19933749,4690754,3145202,0,1105536,4276113,6716144,0,1023006,333395,486388,0,0,0,203223,0,5767,5167
2058,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,37,7541,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,7568,7568,7578,7569,71838,51533,20305,1936,5770,12599,7555,43,7512,7565,48,7517,0,2060,51533,26077,13176,0,12280,0,0,0,5770,2537,2053,0,0,0,1180,0,13,4
2061,7568,7568,7578,6333,22038193,18107899,3930294,2350267,795595,784432,2326,179,2147,2366,217,2149,6946427,2061,18107899,4112943,1540914,0,1664896,4956391,5832755,0,795595,462805,55375,0,0,0,277415,0,5242,3967
2062,7568,7568,7578,6270,33769653,28341819,5427834,3024845,1098066,1304923,940,193,747,982,236,746,2861570,2062,28341819,7176280,4081983,0,4289062,5996067,6798427,0,1098066,590178,153423,0,0,0,354465,0,6628,5288
2063,7568,7568,7578,6992,40798458,31714272,9084186,5164168,2189730,1730288,185,182,3,216,213,3,0,2063,31714272,10756984,4774201,0,1001975,7698908,7482204,0,2189730,901124,742938,0,0,0,545668,0,7383,6776
2064,7568,7568,7578,7578,8892,4936,3956,584,808,2564,7566,37,7529,7578,41,7537,2160,2064,4936,3836,880,0,220,0,0,0,808,250,426,0,0,0,132,0,2,0
2065,7568,7568,7578,7520,409775,251279,158496,28940,51041,78515,7473,65,7408,7484,67,7417,115195,2065,251279,158279,93000,0,0,0,0,0,51041,21149,17321,0,0,0,12571,0,95,36
2066,7568,7568,7578,7221,3674690,3350575,324115,10655,135613,177847,6903,82,6821,6914,90,6824,100,2066,3350575,658380,545505,0,221586,1350400,574704,0,135613,31199,85518,0,0,0,18896,0,665,307
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,55,7523,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,33,7545,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7568,7568,7578,7569,71838,45855,25983,3041,6771,16171,7555,45,7510,7564,50,7514,0,2069,45855,27343,12088,0,6424,0,0,0,6771,3378,1615,0,0,0,1778,0,13,5
2070,7568,7568,7578,6513,7492852,6778211,714641,192758,204226,317657,5111,118,4993,5140,139,5001,6107218,2070,6778211,929449,576172,0,347746,1822794,3102050,0,204226,92071,57124,0,0,0,55031,0,2457,1373
2071,7568,7568,7578,7569,50865,31134,19731,2799,4556,12376,7553,43,7510,7564,48,7516,32025,2071,31134,19921,8003,0,3210,0,0,0,4556,2388,1237,0,0,0,931,0,15,5
2072,7568,7568,7578,7575,23990,14103,9887,1768,1942,6177,7563,41,7522,7574,46,7528,3640,2072,14103,8953,3533,0,1617,0,0,0,1942,884,717,0,0,0,341,0,5,1
