"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2082,26118236,4872877,1572028,0,5488751,6724480,7460100,0,320690,174614,41653,0,0,0,104423,0,4997,3699
2083,24294341,6365097,3528792,0,361129,6571828,7467495,0,1119389,589412,175490,0,0,0,354487,0,5551,4263
2084,11661135,1423940,872413,0,685139,2650777,6028866,0,96118,60389,0,0,0,0,35729,0,2203,1084
2085,17126300,2971944,1488680,0,368153,4925839,7371684,0,561779,268198,132214,0,0,0,161367,0,3503,2204
2086,17902023,3900758,1305750,0,109775,5225108,7360632,0,851359,434930,154802,0,0,0,261627,0,3887,2603
2087,8515837,1096097,458349,0,4603,2337052,4619736,0,260747,116726,74211,0,0,0,69810,0,1707,776
2088,22213618,5003409,2818386,0,931720,6027633,7432470,0,985711,430533,295154,0,0,0,260024,0,4716,3429
2089,27372423,7370654,3605654,0,2034498,6880214,7481403,0,901986,564141,0,0,0,0,337845,0,6042,4756
2090,15310555,2657605,1086894,0,23566,4347638,7194852,0,533144,189598,228397,0,0,0,115149,0,3091,1804
2091,11583049,1735844,796018,0,309514,2978055,5763618,0,348415,190388,44069,0,0,0,113958,0,2352,1273
2092,28246302,7952236,3717009,0,1633283,7362102,7581672,0,988297,503728,181573,0,0,0,302996,0,6031,4747
2093,12587985,2316124,862381,0,120481,3790309,5498690,0,365653,189925,62002,0,0,0,113726,0,3593,2306
2094,18486449,3563530,1399214,0,955076,5230101,7338528,0,486341,255100,78058,0,0,0,153183,0,3758,2469
2095,16763447,3589855,1238847,0,3186600,4139313,4608832,0,387860,213458,46689,0,0,0,127713,0,6098,4812
2096,8515511,799748,612628,0,246165,2170922,4686048,0,81281,50715,465,0,0,0,30101,0,1614,677
2097,18370330,3203474,1506969,0,1116203,5160948,7382736,0,471450,292827,3457,0,0,0,175166,0,3747,2446
2098,22573642,5751842,1904347,0,1040221,6417132,7460100,0,752404,470177,612,0,0,0,281615,0,4834,3486
2099,173014,60504,111472,0,1038,0,0,0,0,0,0,0,0,0,0,0,286,231
