"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2047,7568,7568,7578,6323,27873144,23107228,4765916,2052568,934694,1778654,2524,189,2335,2565,224,2341,0,2047,23107228,5978024,1761143,0,1232199,6697866,7437996,0,934694,536926,75674,0,0,0,322094,0,5044,3758
2048,7568,7568,7578,6322,15846119,13432839,2413280,1441825,456161,515294,1265,193,1072,1303,229,1074,19025061,2048,13432839,2894408,1610028,0,1359599,3405870,4162934,0,456161,285645,0,0,0,0,170516,0,6303,5019
2049,7568,7568,7578,6280,29011500,24436704,4574796,2203883,881636,1489277,2318,187,2131,2367,231,2136,0,2049,24436704,5730791,3259091,0,1464657,6499961,7482204,0,881636,534393,26941,0,0,0,320302,0,5250,3913
2050,7568,7568,7578,6335,19412838,17109534,2303304,414560,541885,1346859,4055,162,3893,4101,201,3900,0,2050,17109534,3395274,1461374,0,121341,4903537,7228008,0,541885,240735,156008,0,0,0,145142,0,3513,2234
2051,7568,7568,7578,6322,29718828,27975042,1743786,653579,309583,780624,2190,188,2002,2230,225,2005,0,2051,27975042,6773861,2672645,0,4312884,6755552,7460100,0,309583,190955,4521,0,0,0,114107,0,5378,4092
2052,7568,7568,7578,6309,24259140,21244402,3014738,1121220,573186,1320332,3178,171,3007,3226,212,3014,0,2052,21244402,4624464,1994051,0,1534894,5647471,7443522,0,573186,353181,8806,0,0,0,211199,0,4390,3083
2053,7568,7568,7578,6304,20515072,17678733,2836339,926136,568575,1341628,2400,187,2213,2448,229,2219,8067541,2053,17678733,4318447,2636420,0,519683,4606545,5597638,0,568575,288899,106067,0,0,0,173609,0,5168,3856
2054,7568,7568,7578,6322,29464632,25891467,3573165,908343,681721,1983101,2236,191,2045,2276,227,2049,0,2054,25891467,6706773,3919476,0,920020,6874046,7471152,0,681721,329912,153107,0,0,0,198702,0,5332,4046
2055,7568,7568,7578,6346,14663268,13891396,771872,115177,134705,521990,4127,154,3973,4175,195,3980,4367122,2055,13891396,2195756,1283912,0,971035,3647585,5793108,0,134705,84238,515,0,0,0,49952,0,3441,2171
2056,7568,7568,7578,6313,40229280,34797669,5431611,1943487,884105,2604019,288,188,100,326,226,100,0,2056,34797669,10753241,8295506,0,549646,7584448,7614828,0,884105,453539,157716,0,0,0,272850,0,7280,5987
2057,7568,7568,7578,7451,1160460,950568,209892,1675,48800,159417,7358,46,7312,7369,48,7321,0,2057,950568,359638,202755,0,107558,280617,0,0,48800,22006,13779,0,0,0,13015,0,210,82
2058,7568,7568,7578,6419,13494492,12423460,1071032,19121,231978,819933,5126,128,4998,5177,176,5001,0,2058,12423460,1818476,756272,0,136230,3042600,6669882,0,231978,105701,62873,0,0,0,63404,0,2442,1242
2059,7568,7568,7578,6433,15743574,14424954,1318620,131234,261027,926359,4719,139,4580,4770,183,4587,0,2059,14424954,2422394,1010261,0,566335,3772660,6653304,0,261027,130285,52854,0,0,0,77888,0,2849,1663
2060,7568,7568,7578,6614,10748070,10141145,606925,22165,124871,459889,5623,115,5508,5646,129,5517,0,2060,10141145,1157640,608302,0,426054,2478409,5470740,0,124871,62572,25061,0,0,0,37238,0,1945,968
2061,7568,7568,7578,6323,26987798,23090942,3896856,1233430,726624,1936802,2662,179,2483,2704,217,2487,122758,2061,23090942,5939328,2231609,0,775186,6657339,7487480,0,726624,404960,78672,0,0,0,242992,0,4906,3619
2062,7568,7568,7578,6322,40411638,34386154,6025484,2864369,1342679,1818436,255,190,65,291,226,65,0,2062,34386154,9908622,6143890,0,2860139,7770259,7703244,0,1342679,578065,415189,0,0,0,349425,0,7313,6031
2063,7568,7568,7578,6322,37466280,31607993,5858287,2248564,969194,2640529,788,190,598,824,226,598,0,2063,31607993,9757283,5080462,0,1504119,7651301,7614828,0,969194,553429,83657,0,0,0,332108,0,6780,5498
2064,7568,7568,7578,6332,17196912,15261744,1935168,446948,411899,1076321,4456,168,4288,4498,205,4293,0,2064,15261744,2342114,1126039,0,154627,4416482,7222482,0,411899,250186,12167,0,0,0,149546,0,3112,1834
2065,7568,7568,7578,6322,29420298,24837321,4582977,1780840,818653,1983484,2244,198,2046,2284,233,2051,126,2065,24837321,6593752,3516958,0,657266,6609245,7460100,0,818653,487273,39231,0,0,0,292149,0,5324,4038
2066,7568,7568,7578,6322,34985106,30511307,4473799,1277477,972926,2223396,1237,194,1043,1273,229,1044,0,2066,30511307,8948021,6229932,0,616254,7179636,7537464,0,972926,360596,393357,0,0,0,218973,0,6331,5049
2067,7568,7568,7578,7576,11052,8560,2492,0,216,2276,7566,45,7521,7575,48,7527,0,2067,8560,4332,3060,0,1168,0,0,0,216,136,8,0,0,0,72,0,2,1
2068,7568,7568,7578,6324,22972235,20443008,2529227,954648,612172,962407,2620,185,2435,2662,220,2442,4380339,2068,20443008,3607654,2396757,0,2104451,5116100,7218046,0,612172,277096,168212,0,0,0,166864,0,4948,3662
2069,7568,7568,7578,6322,29486736,28952086,534650,249854,111136,173660,2232,189,2043,2274,226,2048,0,2069,28952086,5150270,2609090,0,6829555,6836759,7526412,0,111136,68437,2258,0,0,0,40441,0,5336,4048
2070,7568,7568,7578,6285,35018262,30066579,4951683,1613667,1107735,2230281,1231,186,1045,1281,233,1048,0,2070,30066579,8825404,5196158,0,1171326,7380435,7493256,0,1107735,435385,408444,0,0,0,263906,0,6337,5004
2071,7568,7568,7578,6572,11554866,10754323,800543,35053,152349,613141,5477,114,5363,5502,136,5366,0,2071,10754323,1514601,1305063,0,128251,2368824,5437584,0,152349,82151,21320,0,0,0,48878,0,2091,1070
2072,7568,7568,7578,7406,1569384,1329805,239579,1385,60763,177431,7284,89,7195,7293,94,7199,0,2072,1329805,420397,289669,0,12558,518765,88416,0,60763,22126,25425,0,0,0,13212,0,284,113
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,26,7552,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,7568,7568,7578,6324,24502284,22156701,2345583,616901,514963,1213719,3134,166,2968,3179,203,2976,0,2074,22156701,4439183,3706992,0,850300,5539872,7620354,0,514963,227482,150548,0,0,0,136933,0,4434,3145
