"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2056,7568,7568,7578,6568,326407,306036,20371,8962,2698,8711,5680,107,5573,5704,124,5580,10157786,2056,306036,28354,73718,0,249,94263,109452,0,2698,1309,911,0,0,0,478,0,1888,864
2057,7568,7568,7578,6691,60786,60786,0,0,0,0,6011,112,5899,6034,133,5901,8587404,2057,60786,4598,24568,0,0,31620,0,0,0,0,0,0,0,0,0,0,1557,657
2058,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,47,7531,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,27,7551,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,42,7536,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,7568,7568,7578,7491,554016,286303,267713,103090,71807,92816,7408,77,7331,7417,81,7336,330144,2061,286303,205369,72780,0,8154,0,0,0,71807,40754,7100,0,0,0,23953,0,160,74
2062,7568,7568,7578,7370,1364116,1057107,307009,63345,97521,146143,7218,84,7134,7226,92,7134,571617,2062,1057107,324341,207952,0,14490,479180,31144,0,97521,42695,29418,0,0,0,25408,0,350,144
2063,7568,7568,7578,6330,21280626,18093898,3186728,1163504,989134,1034090,3717,175,3542,3764,212,3552,0,2063,18093898,3698034,1882612,0,277447,4930433,7305372,0,989134,375768,385704,0,0,0,227662,0,3851,2566
2064,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,45,7533,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,7568,7568,7578,7378,1950678,1691196,259482,4785,112047,142650,7215,69,7146,7219,64,7155,0,2066,1691196,486330,372884,0,158894,662036,11052,0,112047,25976,70249,0,0,0,15822,0,353,159
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,47,7521,7578,56,7522,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,24,7554,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,44,7534,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
