"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2081,7568,7568,7578,6324,1908098,1689973,218125,132311,51306,34508,3131,175,2956,3176,212,2964,22678831
2082,7568,7568,7578,6455,8137706,7453170,684536,53788,217649,413099,5012,134,4878,5059,176,4883,6003614
2083,7568,7568,7578,7384,1713060,1533574,179486,545,38480,140461,7258,65,7193,7260,58,7202,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,62,7506,7578,65,7513,0
2086,7568,7568,7578,7462,1044414,789377,255037,19499,73591,161947,7379,42,7337,7391,47,7344,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0
2088,7568,7568,7578,6310,143676,138074,5602,5129,451,22,3401,173,3228,3447,212,3235,22971582
2089,7568,7568,7578,6287,14977139,13137326,1839813,809749,444317,585747,4349,161,4188,4400,205,4195,2825119
2090,7568,7568,7578,6547,4091535,3720924,370611,155443,91956,123212,5548,112,5436,5572,131,5441,7109672
2091,7568,7568,7578,6968,6206565,5652493,554072,48411,125971,379690,6443,99,6344,6468,116,6352,10185
2092,7568,7568,7578,6324,26596638,21903763,4692875,2596635,1119012,977228,2755,182,2573,2793,214,2579,0
2093,7568,7568,7578,6663,9399726,8513476,886250,282935,236449,366866,5867,100,5767,5890,119,5771,0
2094,7568,7568,7578,7516,455490,247490,208000,86966,63576,57458,7469,48,7421,7480,49,7431,91584
2095,7568,7568,7578,7523,513918,314788,199130,54207,61610,83313,7475,39,7436,7487,43,7444,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,43,7535,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,14,7564,0
