"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2084,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2085,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2086,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2087,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2088,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2089,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2090,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2091,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2092,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2093,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2094,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2095,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2096,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2097,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2098,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2099,7568,476,7578,432,1630170,211289,0,0,0,0,181,181,0,187,187,0,0
