"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2074,7568,7568,7578,6987,38682,38682,0,0,0,0,6558,59,6499,6585,78,6507,5570208,2074,38682,2896,15029,0,0,20757,0,0,0,0,0,0,0,0,0,0,1010,402
2075,7568,7568,7578,6625,6421218,5746777,674441,140805,157669,375967,5682,115,5567,5703,131,5572,4021918,2075,5746777,817909,385687,0,86247,1437190,3019744,0,157669,89435,15091,0,0,0,53143,0,1886,922
2076,7568,7568,7578,6313,14281324,12682626,1598698,517255,354550,726893,4650,161,4489,4702,204,4498,1848290,2076,12682626,1804834,1203147,0,155185,3294628,6224832,0,354550,220934,1623,0,0,0,131993,0,2918,1611
2077,7568,7568,7578,6307,29950920,26050917,3900003,1433332,950408,1516263,2148,194,1954,2192,234,1958,0,2077,26050917,6026009,5289041,0,1267116,6008651,7460100,0,950408,409850,293013,0,0,0,247545,0,5420,4115
2078,7568,7568,7578,7576,13263,7573,5690,92,1368,4230,7565,33,7532,7575,37,7538,3315,2078,7573,6027,1546,0,0,0,0,0,1368,424,753,0,0,0,191,0,3,1
2079,7568,7568,7578,7578,4295,2539,1756,261,482,1013,7567,10,7557,7578,12,7566,1231,2079,2539,1622,524,0,393,0,0,0,482,108,317,0,0,0,57,0,1,0
2080,7568,7568,7578,7324,2322618,1952444,370174,51321,96866,221987,7147,64,7083,7146,60,7086,3828,2080,1952444,521687,192325,0,103904,863754,270774,0,96866,50408,16608,0,0,0,29850,0,421,178
2081,7568,7568,7578,6324,1008521,897929,110592,72576,23099,14917,3281,169,3112,3321,206,3115,22755143,2081,897929,145141,252474,0,45175,272159,182980,0,23099,12590,4670,0,0,0,5839,0,4287,3003
2082,7568,7568,7578,6472,12899727,11850350,1049377,90993,337355,621029,5102,134,4968,5141,166,4975,729045,2082,11850350,1704028,1491161,0,111184,2732227,5811750,0,337355,113199,155678,0,0,0,68478,0,2466,1331
2083,7568,7568,7578,7400,1585962,1417312,168650,735,36384,131531,7281,58,7223,7287,59,7228,0,2083,1417312,379058,288057,0,150208,599989,0,0,36384,15820,11161,0,0,0,9403,0,287,113
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,62,7506,7578,65,7513,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7568,7568,7578,7467,989154,741309,247845,19408,71688,156749,7389,42,7347,7398,46,7352,0,2086,741309,324286,196868,0,116957,103198,0,0,71688,31307,21687,0,0,0,18694,0,179,69
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,48,7530,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,6333,132624,126854,5770,5167,526,77,4405,159,4246,4453,203,4250,17429004,2088,126854,12811,57863,0,0,56180,0,0,526,361,0,0,0,0,165,0,3163,1880
2089,7568,7568,7578,6385,6196204,5539034,657170,283104,164303,209763,5145,135,5010,5188,170,5018,7227568,2089,5539034,613143,683723,0,17647,1286668,2937853,0,164303,97179,9356,0,0,0,57768,0,2423,1197
2090,7568,7568,7578,6566,5085949,4640629,445320,198513,111187,135620,5597,111,5486,5619,126,5493,5834317,2090,4640629,498284,477601,0,139466,1039518,2485760,0,111187,65907,6575,0,0,0,38705,0,1971,947
2091,7568,7568,7578,6981,1472065,1343759,128306,14910,28594,84802,6457,99,6358,6482,116,6366,4687736,2091,1343759,192533,220738,0,7013,454935,468540,0,28594,15194,4770,0,0,0,8630,0,1111,499
2092,7568,7568,7578,6325,22932900,19252834,3680066,1873154,929982,876930,3418,173,3245,3459,206,3253,0,2092,19252834,3735407,2195522,0,656473,5271644,7393788,0,929982,470796,176130,0,0,0,283056,0,4150,2866
2093,7568,7568,7578,6681,9140004,8293348,846656,265042,226368,355246,5914,100,5814,5937,115,5822,0,2093,8293348,901052,726491,0,60767,2145556,4459482,0,226368,121806,32058,0,0,0,72504,0,1654,744
2094,7568,7568,7578,7530,345582,188277,157305,66651,47978,42676,7491,48,7443,7502,49,7453,79920,2094,188277,111019,77258,0,0,0,0,0,47978,24738,8560,0,0,0,14680,0,77,28
2095,7568,7568,7578,7536,392346,240301,152045,41207,46798,64040,7497,38,7459,7508,43,7465,0,2095,240301,134940,77170,0,28191,0,0,0,46798,21852,11969,0,0,0,12977,0,71,28
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,16,7562,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,41,7537,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,32,7546,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
