"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2083,2106818,435237,342541,0,143591,1003091,182358,0,39209,17042,12096,0,0,0,10071,0,415,166
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7209753,746595,499209,0,265285,2189654,3509010,0,118134,50118,38108,0,0,0,29908,0,1383,600
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,11486505,1919322,904783,0,768529,3243588,4650283,0,261491,163736,191,0,0,0,97564,0,3809,2505
2089,15534121,2309766,1357744,0,200597,4482214,7183800,0,536534,319756,25318,0,0,0,191460,0,3221,1889
2090,13689957,1761698,1026304,0,573915,3662922,6665118,0,355846,209975,20371,0,0,0,125500,0,2950,1685
2091,8421015,1126900,652620,0,65625,2249012,4326858,0,162346,86223,24728,0,0,0,51395,0,1656,762
2092,24862447,6162153,3025243,0,1466365,6743060,7465626,0,1313162,691373,206114,0,0,0,415675,0,5564,4278
2093,13229849,1601241,1149234,0,207807,3281177,6990390,0,376056,209357,41469,0,0,0,125230,0,2659,1407
2094,1805730,414065,341282,0,1211,888003,161169,0,133048,65304,28839,0,0,0,38905,0,431,178
2095,1238407,382171,272008,0,69890,514338,0,0,110322,50408,30054,0,0,0,29860,0,289,116
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
