"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2088,7568,7568,7578,6541,11925720,10537352,1388368,273432,424482,690454,5088,155,4933,5116,175,4941,1786997,2088,10537352,1687848,1088893,0,96056,2806859,4857696,0,424482,175566,143060,0,0,0,105856,0,2480,1425
2089,7568,7568,7578,6322,26086259,22219817,3866442,1947714,704146,1214582,2089,194,1895,2130,230,1900,4202501,2089,22219817,5502617,2851540,0,1509427,5703994,6652239,0,704146,439688,1246,0,0,0,263212,0,5479,4192
2090,7568,7568,7578,6567,10563605,9623473,940132,79034,304758,556340,5653,115,5538,5677,132,5545,18685,2090,9623473,1311250,527324,0,2419,2471994,5310486,0,304758,107956,131513,0,0,0,65289,0,1915,890
2091,7568,7568,7578,6757,8432676,7606474,826202,210935,215454,399813,6042,102,5940,6058,106,5952,0,2091,7606474,985005,511869,0,136944,2181820,3790836,0,215454,114208,32839,0,0,0,68407,0,1526,699
2092,7568,7568,7578,6366,16666416,14932187,1734229,239733,395872,1098624,4552,171,4381,4597,207,4390,0,2092,14932187,2558900,1294608,0,226385,3889534,6962760,0,395872,192389,87894,0,0,0,115589,0,3016,1769
2093,7568,7568,7578,6336,8956749,7988377,968372,150267,229670,588435,4470,158,4312,4515,196,4319,8196581,2093,7988377,1274997,518958,0,27218,2337687,3829517,0,229670,117887,41342,0,0,0,70441,0,3098,1821
2094,7568,7568,7578,6533,12024576,10910833,1113743,103801,259541,750401,5392,136,5256,5420,159,5261,0,2094,10910833,1638958,666762,0,288564,2718711,5597838,0,259541,133664,45836,0,0,0,80041,0,2176,1113
2095,7568,7568,7578,6348,12223164,11033791,1189373,527673,257810,403890,2674,190,2484,2717,225,2492,14864103,2095,11033791,2129323,801365,0,1837668,2784002,3481433,0,257810,137851,37733,0,0,0,82226,0,4894,3631
2096,7568,7568,7578,7388,1204207,974213,229994,42075,51947,135972,7271,60,7211,7270,53,7217,437015,2096,974213,297101,236822,0,54827,385463,0,0,51947,31891,1196,0,0,0,18860,0,297,118
2097,7568,7568,7578,6346,14837310,13569489,1267821,295020,278879,693922,4883,152,4731,4932,196,4736,0,2097,13569489,1686986,937409,0,405168,3516380,7023546,0,278879,170488,6646,0,0,0,101745,0,2685,1414
2098,7568,7568,7578,6283,19202850,16749667,2453183,826780,492526,1133877,4093,174,3919,4144,217,3927,0,2098,16749667,3147519,1301878,0,427806,4732872,7139592,0,492526,307823,783,0,0,0,183920,0,3475,2139
2099,7568,1288,7578,1255,1425708,202759,0,0,0,0,1030,179,851,1052,196,856,0,2099,202759,53364,149302,0,93,0,0,0,0,0,0,0,0,0,0,0,258,203
