"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2089,7568,7568,7578,6576,13201614,11743376,1458238,173028,261824,1023386,5179,113,5066,5205,133,5072,0
2090,7568,7568,7578,6305,27117981,22479434,4638547,2553747,961363,1123437,1170,187,983,1215,230,985,8257361
2091,7568,7568,7578,7402,1540833,1154941,385892,121774,101452,162666,7251,49,7202,7260,52,7208,210909
2092,7568,7568,7578,6340,24360933,20579772,3781161,1449458,1315359,1016344,2568,161,2407,2612,201,2411,3273209
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2094,7568,7568,7578,7420,1613592,1193562,420030,91438,96673,231919,7276,109,7167,7287,120,7167,0
2095,7568,7568,7578,6270,18060441,14433083,3627358,2108793,786357,732208,182,182,0,226,226,0,22808074
2096,7568,7568,7578,7576,11052,6374,4678,1069,1107,2502,7566,46,7520,7575,51,7524,0
2097,7568,7568,7578,7575,21475,11863,9612,993,3633,4986,7563,19,7544,7574,25,7549,6155
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,14,7564,0
2099,7568,7201,7578,7192,77364,12637,0,0,0,0,7187,58,7129,7187,51,7136,0
